id	arm	review	part	severity	target	file	title	what_is_wrong
F0318	W23	4	a	Major	(other)	"`internal/exports/model.go` — `Schedule.Validate`; `internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`); `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	`timezone` is never validated and an unloadable zone silently falls back to UTC — and a test pins that behaviour	"`Validate` enumerates and rejects bad `Dataset`, `Format`, `Cadence` and `HourOfDay`, but skips `Timezone` entirely even though the doc says it ""must be an IANA name"" — the one field of the four where the allowlist pattern was not propagated (R3, RS3: unvalidated input reaching the scheduling computation) — and `NextRun` then swallows the `LoadLocation` error."
F0319	W23	2	b	Major	(other)	"`internal/exports/model.go` — `Schedule.Validate`; `internal/exports/schedule.go` — `NextRun`, the `if err != nil { loc = time.UTC }` branch; `internal/exports/exports_test.go` — the `""unknown timezone falls back to UTC""` case"	`timezone` is never validated and silently falls back to UTC (RS3)	"`Validate` checks name, dataset, format, cadence, hour and bucket but never `Timezone`, and `NextRun` swallows a `LoadLocation` failure into UTC — a fail-open the current test actively pins in place, even though the doc states the value ""must be an IANA name""."
F0320	W	2	c	Major	(other)	"`internal/exports/model.go` — `(*Schedule).Validate`; `internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`); `internal/exports/exports_test.go` — the `""unknown timezone falls back to UTC""` case"	`timezone` is never validated and silently falls back to UTC, and a test enshrines the fallback	`Validate` checks every other request field but never calls `time.LoadLocation`, so an unparseable zone is accepted at the boundary and interpreted silently 30 seconds later in the scheduler (RS3 — validation belongs at the boundary, not deep in business logic), and the test asserts the silent fallback as intended behaviour, which makes the defect look load-bearing to the next reader.
F0321	W	5	b	Major	(other)	"`internal/exports/model.go` — `(*Schedule).Validate` (no timezone clause); `internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`); `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	`timezone` is never validated at the boundary and silently degrades to UTC	"`Validate` checks name, dataset, format, cadence, hour and destination but not `Timezone`, so the only place a bad IANA name is noticed is `NextRun`, which swallows the `LoadLocation` error and substitutes UTC — and the test case `""unknown timezone falls back to UTC""` pins that swallow as intended behaviour (RS3: an externally supplied parameter validated deep in business logic rather than at the schema boundary)."
F0322	W23	9	c	Major	(other)	internal/exports/model.go — `(*Schedule).Validate`; internal/exports/schedule.go — `NextRun`, `if err != nil { loc = time.UTC }`	`timezone` is never validated at the boundary and silently degrades to UTC	"`Validate` checks name, dataset, format, cadence, hour, bucket and credentials but not `Timezone`, so an unloadable zone passes the 422 boundary and is only ""handled"" much later inside `NextRun` by a silent fallback — business-logic recovery standing in for schema-level validation (RS3), and the test `""unknown timezone falls back to UTC""` pins the silent fallback as intended behaviour."
F0323	W	5	a	Major	(other)	"`internal/exports/model.go` — `(*Schedule).Validate` (no timezone clause); `internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`); `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	`timezone` is never validated, and an unknown zone silently becomes UTC — with a test enshrining it	`Validate` checks name, dataset, format, cadence, hour and destination but never the timezone, so the only place the string is interpreted is `NextRun`, which swallows the `LoadLocation` error and substitutes UTC (RS3: the boundary accepts an unvalidated string and the failure surfaces deep in business logic as a wrong answer rather than a rejection).
F0324	W	3	c	Major	(other)	"`internal/exports/model.go` — `Schedule.Validate` (no timezone clause); `internal/exports/schedule.go` — `NextRun`, `if err != nil { loc = time.UTC }`; `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	`timezone` is never validated, and an unrecognised zone silently becomes UTC	"`Validate` checks name, dataset, format, cadence, hour and destination but not `Timezone`, so `NextRun` is the first code to look at it and it swallows `LoadLocation`'s error into a UTC fallback — a fail-open the test suite then pins as intended behaviour, while `docs/scheduled-exports.md` says the value ""must be an IANA name"" (RS3: a value accepted at the boundary and given a silent default deep in business logic)."
F0325	W	3	a	Major	(other)	"`internal/exports/model.go` — `Schedule.Validate` (no timezone check); `internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`); `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`."	`timezone` is never validated, and an unrecognised zone silently becomes UTC	"`Validate` checks name, dataset, format, cadence, hour and destination but not `Timezone`, so `NextRun`'s error branch turns any unparseable zone into UTC deep in business logic rather than rejecting it at the boundary (RS3), and a test enshrines the fallback as intended behaviour — while the doc says the value ""must be an IANA name""."
F0326	W23	7	a	Major	(other)	`internal/exports/model.go` — `Schedule.Validate`; `internal/exports/schedule.go` — `NextRun`, `if err != nil { loc = time.UTC }`	`timezone` is never validated, and an unrecognised zone silently becomes UTC (RS3)	"`Validate` checks name, dataset, format, cadence, hour and destination but not `Timezone`, so a typo like `Europe/Berln` is accepted with 201 and `NextRun` quietly falls back to UTC — the boundary check the doc's ""must be an IANA name"" implies does not exist anywhere."
F0327	W	6	c	Major	(other)	`internal/exports/model.go` — `Schedule.Validate`; `internal/exports/schedule.go` — `NextRun`'s `if err != nil { loc = time.UTC }`	`timezone` is never validated, and an unrecognized zone silently degrades to UTC	"`Validate` checks name, dataset, format, cadence, hour, bucket and credentials but never `Timezone`, and `NextRun` swallows `time.LoadLocation`'s error into a UTC fallback, so `""Europe/Berln""` is accepted at `POST` time and runs silently at the wrong hour — `docs/scheduled-exports.md` says the value ""must be an IANA name"" (RS3: the boundary check is absent and the consequence is a downstream defensive transform degrading to a silent no-op; the test `""unknown timezone falls back to UTC""` in `exports_test.go` currently pins the degraded behaviour as intended)."
F0328	W	9	a	Major	(other)	"`internal/exports/model.go` — `(*Schedule).Validate`; `internal/exports/schedule.go` — `NextRun`'s `if err != nil { loc = time.UTC }`; `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	`timezone` is never validated, so a typo silently reschedules the customer's export	"`Validate` checks name, dataset, format, cadence, hour, bucket and credentials but not `Timezone`, and `NextRun` swallows `time.LoadLocation`'s error, so `Europe/Berln` is accepted with 201 and runs at 03:00 UTC forever — while the docs state the value ""must be an IANA name"" (RS3: a new request parameter reaching a behavioural sink with no boundary validation)."
F0329	W	1	b	Major	(other)	"`internal/exports/model.go` — `Schedule.Validate`; `internal/exports/schedule.go` — `NextRun`'s `if err != nil { loc = time.UTC }`; `internal/exports/exports_test.go` — the `""unknown timezone falls back to UTC""` case"	`timezone` is never validated, so a typo silently runs the export at the wrong hour forever	"`Validate` checks name, dataset, format, cadence, hour and credentials but not the timezone, and `NextRun` swallows `time.LoadLocation`'s error into a UTC fallback — and the test pins that fallback as the intended behaviour, so the gap reads as a decision rather than an omission, even though the doc says the value ""must be an IANA name""."
F0330	W23	7	c	Major	(other)	internal/exports/model.go — `Schedule.Validate`; internal/exports/schedule.go — `NextRun` (`if err != nil { loc = time.UTC }`)	`timezone` is the one documented-domain field `Validate` does not check, and the fallback is silent	"`Validate` rejects a bad name, dataset, format, cadence, hour, bucket, and credentials but never validates `Timezone`, and `NextRun` swallows a `LoadLocation` failure into a UTC fallback that `exports_test.go` then enshrines as intended behaviour (""unknown timezone falls back to UTC""), while the docs say the value ""must be an IANA name""."
F0331	W	8	b	Major	(other)	"internal/exports/model.go — `Schedule.Validate`; internal/exports/schedule.go — `NextRun` (`if err != nil { loc = time.UTC }`); internal/exports/exports_test.go — the `""unknown timezone falls back to UTC""` case"	`timezone` is the one request field never validated, and its fallback is silent	"`Validate` checks name, dataset, format, cadence, hour and destination but not `Timezone`, and `NextRun` swallows a `LoadLocation` failure into UTC, so a typo such as `Europe/Berln` is accepted by the API and silently runs at the wrong hour forever — docs/scheduled-exports.md states it ""must be an IANA name"" (R3: the validation pattern applied to every sibling field and not to this one; RS3: an unvalidated request parameter handled deep in business logic instead of at the boundary)."
F0332	W	1	a	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(..., s.HourOfDay, 0, 0, 0, loc)`	a DST-invalid local hour is silently shifted	"on a spring-forward date the configured local hour may not exist, and `time.Date` normalises it to a neighbouring instant with a documented ""not guaranteed"" choice of zone."
F0333	W23	1	c	Minor	(other)	"internal/exports/worker.go — `formatValue`, `case nil: return """"`"	a NULL and an empty string are indistinguishable in CSV output	A SQL `NULL` and an empty text value both render as an empty CSV field, so the two are unrecoverable from the exported file.
F0334	W	4	c	Minor	(other)	internal/exports/schedule.go — `NextRun`, `time.Date(local.Year(), local.Month(), local.Day(), s.HourOfDay, 0, 0, 0, loc)`	a `hour_of_day` that does not exist on a DST spring-forward day is silently moved	`time.Date` normalises a wall-clock time that does not exist in the location (2:30 on a spring-forward day in `Europe/Berlin`, whose example the docs use) to a neighbouring instant, and on a fall-back day the chosen hour occurs twice with `time.Date` picking one without saying which.
F0335	W23	6	a	Minor	(other)	`internal/exports/worker.go` — `runSchedule` (`w.store.Record(ctx, …)` using the same `ctx` as the export)	a cancelled context leaves the schedule unadvanced	on shutdown the export fails with `context.Canceled` and the immediately following `Record` uses the same cancelled context, so the status write also fails.
F0336	W	8	a	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(local.Year(), local.Month(), local.Day(), s.HourOfDay, 0, 0, 0, loc)`	a daily hour that does not exist on a DST spring-forward day shifts silently	On the spring-forward date `time.Date` normalizes a non-existent local hour (`hour_of_day = 2` in `Europe/Berlin`, say) to the adjacent real instant, so that day's run happens an hour off the configured time with no record of the substitution.
F0337	W	5	a	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(local.Year(), ..., s.HourOfDay, 0, 0, 0, loc)`	a daily schedule set to a non-existent local hour fires an hour early on the DST spring-forward day	`time.Date` normalizes a wall-clock time that the location skips — executed for `America/New_York`, `hour_of_day = 2` on 2024-03-10 yields 01:00 EST (06:00 UTC), an hour before the intended slot.
F0338	W23	3	a	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(local.Year(), local.Month(), local.Day(), s.HourOfDay, 0, 0, 0, loc)`	a daily schedule whose hour falls in a DST spring-forward gap fires an hour late	`time.Date` normalizes a wall-clock time that does not exist in `loc` (e.g. 02:00 in `Europe/Berlin` on the spring-forward Sunday) to the following instant, so that day's run happens at 03:00 local.
F0339	W	7	c	Critical	(other)	`internal/exports/worker.go` — `Worker.tick` / `Worker.runSchedule`; `internal/exports/model.go` — `Store.Due`	a due schedule is not claimed — it re-runs every 30s until `Record` succeeds, and concurrent workers duplicate it	"`Due` is a plain `SELECT … WHERE enabled AND next_run_at <= $1` with no lock, no claim column and no `FOR UPDATE SKIP LOCKED`, and `next_run_at` is only advanced by `Record` *after* the upload finishes — so nothing makes a run at-most-once, and when `Record` fails the code merely logs `""could not advance schedule""` and leaves the row due. `docs/scheduled-exports.md` claims the opposite: ""a schedule is claimed by one worker, so a due run happens once even with several workers live"" (R49; R5, a read followed by an unguarded write)."
F0340	W23	1	a	Major	(other)	internal/exports/worker.go — `Worker.runSchedule`, the `w.store.Record` error branch	a failed Record leaves the schedule due forever, re-exporting every 30 seconds	when `Record` fails the error is logged and nothing else happens, so `next_run_at` still holds a past instant and the very next poll selects the same schedule again.
F0341	W	4	a	Major	(other)	internal/exports/worker.go — `(*Worker).runSchedule`, `if err := w.store.Record(...); err != nil { w.log.Error(...) }`	a failed Record leaves the schedule due, so the export re-runs every 30 seconds forever	`next_run_at` is advanced only by `Record`, and a `Record` failure is logged and swallowed, so the row keeps satisfying `Due`'s `next_run_at <= $1` predicate and the same window is exported again on the next tick.
F0342	W	2	b	Major	(other)	`internal/exports/worker.go` — `(*Worker).runSchedule` (the `w.store.Record` error branch logs and returns)	a failed `Record` leaves the schedule due, and the export is repeated	the upload happens before `Record`, and when `Record` fails the code only logs, so `next_run_at` is never advanced and the very same schedule is picked up again on the next 30-second poll — re-running the query and re-uploading.
F0343	W23	1	b	Major	(other)	internal/exports/worker.go — `(*Worker).runSchedule`, the `w.store.Record` error branch	a failed `Record` leaves the schedule permanently due, re-exporting every 30 seconds	When `Record` fails — a transient DB error, or the context cancelled during shutdown — the code logs and returns without advancing `next_run_at`, and the same is true if the process dies between the upload and the `Record`, so the schedule stays in the due set and the next tick re-runs it.
F0344	W	2	c	Major	(other)	`internal/exports/worker.go` — `(*Worker).runSchedule`, `if err := w.store.Record(...); err != nil { w.log.Error(...) }`	a failed `Record` re-runs the whole export every 30 seconds	when the `UPDATE` that advances `next_run_at` fails, the error is logged and nothing else happens, so the row is still due on the next tick.
F0345	W23	6	c	Major	(other)	`internal/exports/worker.go` — `Worker.runSchedule`, `if err := w.store.Record(...); err != nil { w.log.Error(...) }`	a failed `Record` wedges the schedule into a 30-second re-export loop	`next_run_at` is advanced only by `Record`, so when that write fails the schedule remains due and the next tick re-runs it, and nothing bounds the repetition.
F0346	W23	8	c	Major	(other)	`internal/exports/worker.go` — `runSchedule`'s trailing `if err := w.store.Record(...); err != nil { w.log.Error(...) }`	a failed `Store.Record` leaves the schedule due, so the export re-runs every 30 seconds	`next_run_at` is only advanced by `Record`, and when `Record` fails the code logs and returns, leaving the row matching `Due`'s predicate on the very next tick (R38: a state machine with no failure exit).
F0347	W23	5	a	Major	(other)	internal/exports/worker.go — `Worker.runSchedule`, the `w.store.Record(...)` error branch	a failing `Record` leaves `next_run_at` in the past and the schedule re-runs every poll	When `Record` fails the code only logs and returns, so `next_run_at` is unchanged and still due, and the next tick 30 seconds later re-exports and re-uploads the same window.
F0348	W	1	a	Critical	(other)	`internal/exports/worker.go` — `serialize`, `out.Flush(); return n, out.Error()` after the `for rows.Next()` loop	a mid-iteration query error produces a truncated export recorded as succeeded	`rows.Err()` is never consulted, so a connection reset, a statement timeout, or a driver error that ends the iteration early is indistinguishable from a clean end of results, and `export` proceeds to upload the partial buffer; the change's own `(*Store).query` shows the correct shape in this very package (`return out, rows.Err()`), so the helper pattern already exists and this call site does not use it.
F0349	W23	9	c	Critical	(other)	internal/exports/worker.go — `serialize`, `return n, out.Error()`	a mid-iteration query error produces a truncated export recorded as succeeded	`serialize` drives `rows.Next()` to completion but never consults `rows.Err()`, so a connection drop, a server-side cancellation, or a decode failure part-way through the result set ends the loop indistinguishably from a normal end, and the function returns nil error for CSV (and always nil for JSONL, where `out` is an unused `csv.Writer`).
F0350	W	9	b	Critical	(other)	`internal/exports/worker.go` — `serialize`, `out.Flush(); return n, out.Error()`	a mid-iteration row error truncates the export and it is still recorded as succeeded	the loop exits on `rows.Next()` returning false whether the result set ended or the connection died, and `rows.Err()` is never consulted — for the JSONL path `out` is an unused `csv.Writer` whose `Error()` is always nil, so a driver error returns `(n, nil)`; the sibling reader in the same diff, `(*Store).query` in `internal/exports/model.go`, does `return out, rows.Err()`, which is the shared pattern this function fails to propagate (R3/R1).
F0351	W23	7	b	Critical	(other)	internal/exports/worker.go — `serialize`, the `for rows.Next()` loop and `return n, out.Error()`	a mid-stream query error uploads a truncated file and records the run as succeeded	the loop exits on `rows.Next() == false` without ever checking `rows.Err()`, so a connection reset or server-side cancellation halfway through is indistinguishable from a clean end of result set — and the diff already contains the correct pattern in `(*Store).query`, which ends `return out, rows.Err()` (R1/R3: the established handling was not propagated into the new serializer).
F0352	W23	6	a	Critical	(other)	`internal/exports/worker.go` — `serialize` (the `for rows.Next()` loop and `return n, out.Error()`)	a mid-stream row error produces a truncated export recorded as `succeeded`	`serialize` never checks `rows.Err()`, so a connection reset, a query cancellation, or a server-side timeout that ends iteration early is indistinguishable from a clean end of result set — and the sibling in this same change, `(*Store).query` in `model.go`, does end with `return out, rows.Err()`, so the correct pattern exists in the diff and was not propagated (R3, security/correctness-relevant).
F0353	W	8	b	Critical	(other)	internal/exports/worker.go — `serialize` (return `n, out.Error()`) and `Worker.export`	a mid-stream row error truncates the export and is recorded as a success	`for rows.Next()` also exits when the driver errors, and nothing consults `rows.Err()` in either function; for `FormatJSONL` the returned `out.Error()` is the error of a `csv.Writer` that was never written to, so it is unconditionally nil — while the sibling reader in this same diff, `Store.query` in internal/exports/model.go, correctly ends with `return out, rows.Err()`.
F0354	W23	7	c	Critical	(other)	internal/exports/worker.go — `serialize` (`for rows.Next()` ... `return n, out.Error()`)	a mid-stream row error truncates the export, which is then uploaded and recorded as succeeded	`serialize` never checks `rows.Err()`, so a connection reset, statement timeout, or decode failure that ends `rows.Next()` early is indistinguishable from a clean end of result set, and the partial buffer is uploaded and recorded `succeeded`; `Store.query` in internal/exports/model.go — the only other row-iterating code in this change — does `return out, rows.Err()`, so the correct pattern already exists in the diff and was not propagated here.
F0355	W23	4	b	Major	(other)	internal/exports/worker.go — `serialize`, `return n, out.Error()`	a row-iteration error is swallowed and a truncated object is uploaded as a success	the loop exits on `rows.Next()` returning false, which happens both at end-of-rows and on a read error, but `serialize` returns only `out.Error()` (the CSV writer's error, always nil on the JSONL path) and never checks `rows.Err()`.
F0356	W23	2	c	Major	(other)	internal/exports/worker.go — `(*Worker).tick` loop and `(*Worker).export`, both using the long-lived `ctx`	a run has no timeout and the batch is serial, so one slow schedule blocks every other org	`export` inherits the worker's root context, so a query or upload that hangs hangs forever, and `tick` processes the batch of 25 in a single sequential loop from the same goroutine as the ticker, so nothing else runs until it returns.
F0357	W23	5	b	Minor	(other)	`internal/exports/worker.go` — `tick` / `runSchedule` / `export`, all using the worker's root `ctx`	a run has no timeout, so one hung query stalls the worker indefinitely	"no per-run deadline is derived, so a query or upload that never returns blocks the whole sequential loop, while `docs/scheduled-exports.md` lists ""a query that times out"" as an expected failure mode the run records."
F0358	W	1	c	Minor	(other)	`internal/exports/worker.go` — `Worker.runSchedule`, `w.store.Record(ctx, …)` using the worker's context	a run interrupted at shutdown repeats its whole window	on shutdown `ctx` is already cancelled, so `Record` fails, `next_run_at` is never advanced and only an error is logged — the schedule stays due.
F0359	W23	3	c	Major	(other)	`internal/exports/worker.go` — `maxRows = 500000` and `LIMIT %d` in `Worker.export`	a run that hits the 500k row cap is truncated silently and reported as succeeded	The `LIMIT` caps the result set with no way to tell a capped run from a complete one — `n` simply equals `maxRows` and `runSchedule` records `succeeded`.
F0360	W23	9	b	Major	(other)	internal/exports/worker.go — `Worker.export`, `LIMIT %d` with `maxRows = 500000` and `ORDER BY occurred_at`	a run that hits the row limit uploads a truncated object and reports success, and the ordering key has no total order	the query silently caps the result set and `runSchedule` records `succeeded` regardless, and because `occurred_at` is a wall-clock timestamp with ties the 500,000-row cut falls through an arbitrary point in a tie group with no continuation (R57 — an ordering key that is neither unique nor total).
F0361	W23	7	b	Minor	(other)	internal/exports/worker.go — `(*Worker).runSchedule`, `w.store.Record(ctx, ...)`	a run's outcome is recorded through the same context that cancels on shutdown	`Record` uses the worker's `ctx`, so a shutdown that cancels mid-run also cancels the write that would have advanced the schedule.
F0362	W	5	b	Major	(other)	`internal/exports/worker.go` — `(*Worker).runSchedule`, `w.store.Record(ctx, ...)` using the same `ctx` that `Run` selects on	a run's outcome is written with the cancelled context, so a shutdown mid-run replays the export	`runSchedule` receives the worker's lifecycle context, so when the process is asked to stop during an upload, both `export` and the subsequent `Record` fail on the cancelled context — the upload may already have completed but `last_run_at`/`next_run_at` are never advanced.
F0363	W	5	a	Critical	(other)	`internal/exports/worker.go` — `(*Worker).export` (`at.Add(-window(s.Cadence))`, `at`), `(*Worker).runSchedule` (`startedAt := time.Now().UTC()`), `internal/exports/schedule.go` — `window`	a run's window is measured back from when it actually started, so any delay drops rows permanently	the window is a fixed duration ending at the wall-clock instant the worker picked the schedule up, not at the boundary the schedule was due at, and `next` is likewise recomputed from `startedAt` rather than from `NextRunAt`, so every scheduling delay (the 30s poll granularity at minimum, a batch of 25 slow schedules, a worker restart, an outage) shifts the window forward and the rows between the previous run's end and this run's start are never exported by any run.
F0364	W23	7	c	Minor	(other)	internal/exports/schedule.go — `NextRun` (`time.Date(..., s.HourOfDay, 0, 0, 0, loc)`)	a schedule whose hour does not exist on a DST transition day silently shifts	`time.Date` normalizes a local time that the zone skips over during a spring-forward, so a schedule set to the skipped hour runs at a different hour on that day with no record of the shift, and on a fall-back day the ambiguous hour resolves to one of the two instants without stating which.
F0365	W	5	c	Minor	(other)	`internal/exports/worker.go` — `runSchedule`, `w.store.Record(ctx, ...)` using the cancellable `Run` context	a shutdown between upload and `Record` re-runs the export	the same context that cancels on shutdown is used for the bookkeeping write that happens after a successful upload, so cancellation between the two leaves `next_run_at` in the past.
F0366	W23	7	a	Minor	(other)	`internal/exports/worker.go` — `runSchedule`, `w.store.Record(ctx, ...)` using the cancellable run context	a shutdown mid-run leaves the schedule's outcome unrecorded	When `Run`'s context is cancelled during an export, `Record` executes on the already-cancelled context and fails, so `next_run_at`, `last_status` and `last_error` all keep their pre-run values.
F0367	W23	4	c	Major	(other)	internal/exports/worker.go — `tick`, `for _, schedule := range due { w.runSchedule(ctx, schedule) }`	a single hung export blocks every other schedule indefinitely	`runSchedule` is called sequentially with the worker's long-lived `ctx` and no per-run deadline, so one slow query, one slow upload, or one unresponsive customer endpoint stalls the loop for as long as it takes, and the 30-second ticker drops ticks while it is stalled.
F0368	W	2	b	Critical	(other)	`internal/exports/worker.go` — `serialize` (missing `rows.Err()`) and `(*Worker).export` (`LIMIT %d` with `maxRows = 500000`)	a truncated export is uploaded and recorded as `succeeded`	"`serialize` exits its `for rows.Next()` loop without ever consulting `rows.Err()`, and `export` caps the query at 500,000 rows without comparing the returned `n` against the cap, so both a mid-stream database error and an over-large window produce a short file that `runSchedule` marks `""succeeded""`."
F0369	W	6	b	Critical	(other)	"internal/exports/worker.go — `(*Worker).export`, `LIMIT %d` with `maxRows = 500000`; `(*Worker).runSchedule` sets `status = ""succeeded""` on any non-error return"	a truncated export is uploaded and recorded as succeeded	"the query caps rows at 500000 and nothing compares the returned count against the cap, so a window with more rows produces a short file that is uploaded, logged as `export uploaded`, and recorded with `last_status = ""succeeded""` before the schedule advances past that window."
F0370	W23	5	c	Critical	(other)	`internal/exports/worker.go` — `serialize` (the `for rows.Next()` loop, `return n, out.Error()`)	a truncated result set is reported as a successful export	`serialize` never checks `rows.Err()`, so a driver, network, or context error that ends iteration early returns `(n, nil)` and the partial buffer is uploaded and recorded as `succeeded`.
F0371	W23	1	a	Major	(other)	internal/exports/worker.go — `serialize`	a truncated result set is uploaded and reported as a successful export	the `for rows.Next()` loop returns `out.Error()` and never checks `rows.Err()`, so an error that ends iteration mid-stream — a dropped connection, a query cancellation, a scan-side driver error — produces a short buffer that `export` uploads and `runSchedule` records as `succeeded`.
F0372	W23	1	b	Critical	(other)	internal/exports/worker.go — `serialize`, the `for rows.Next()` loop	a truncated result stream is uploaded and recorded as a successful export	`serialize` never checks `rows.Err()` after the iteration, so a mid-stream failure (connection reset, server-side cancellation, read timeout) ends the loop indistinguishably from a clean end and returns `out.Error()` — nil — while `(*Store).query` in internal/exports/model.go already does the right thing with `return out, rows.Err()`, making this an unpropagated instance of a pattern the change itself establishes.
F0373	W	3	c	Critical	(other)	`internal/exports/worker.go` — `serialize`, the `for rows.Next()` loop, and `return n, out.Error()`	a truncated row stream is uploaded and recorded as succeeded	`rows.Err()` is never consulted, so an iteration cut short by a connection drop, a server-side cancellation, or a scan-level driver error exits the loop indistinguishably from normal exhaustion and `serialize` returns a nil error — even though `Store.query` in `internal/exports/model.go` gets this right in the same diff, returning `rows.Err()` after its own loop (R3: the pattern is present at one of the two row-iteration sites and missing at the other; those are the only two in the change).
F0374	W23	9	a	Major	(other)	`internal/exports/worker.go` — `(*Worker).export` (`var buf bytes.Buffer` … `client.Put(ctx, ..., buf.Bytes(), ...)`), `(*Worker).tick`	an entire export is buffered in memory and one slow schedule blocks all others	up to `maxRows` (500,000) serialized rows are accumulated in a single `bytes.Buffer` and then handed to `Put` as one `[]byte`, and `tick` runs the whole `dueBatchSize` of 25 schedules sequentially in the ticker goroutine with no per-run timeout.
F0375	W	6	a	Major	(other)	internal/exports/worker.go — `export`, `var buf bytes.Buffer` / `client.Put(ctx, ..., buf.Bytes(), ...)`; `tick`, `for _, schedule := range due { w.runSchedule(ctx, schedule) }`	an export buffers the entire window in memory and blocks every other schedule while it does	up to 500,000 fully-rendered rows are accumulated in one `bytes.Buffer` and then handed to `Put` as a single `[]byte`, and the `tick` loop runs the batch of 25 strictly sequentially on a `ctx` that carries no deadline.
F0376	W23	3	a	Major	(other)	"`internal/exports/model.go` — `(*Schedule).Validate` (no timezone check); `internal/exports/schedule.go` — `NextRun`, `if err != nil { loc = time.UTC }`; pinned by `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	an invalid `timezone` is accepted at the boundary and silently degraded to UTC	"`Validate` checks name, dataset, format, cadence, hour, bucket and credentials but never the timezone, so `POST` accepts `""Europe/Berlim""` with a 201 and `NextRun` quietly runs the schedule at the wrong hour forever — and the test case named ""unknown timezone falls back to UTC"" enshrines that as intended (RS3: validation must sit at the boundary, not be a fallback deep in business logic)."
F0377	W23	5	c	Major	(other)	`internal/exports/model.go` — `Schedule.Validate` (no timezone branch); `internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`)	an invalid timezone is accepted and silently degrades to UTC	"`Validate` checks name, dataset, format, cadence, hour and destination but never the timezone, so `NextRun` swallows the `time.LoadLocation` error and runs the schedule in UTC, while the docs say the value ""must be an IANA name"" — and `TestNextRun`'s ""unknown timezone falls back to UTC"" case pins the silent fallback as intended behaviour."
F0378	W	1	a	Major	(other)	`internal/exports/model.go` — `(*Schedule).Validate` (no timezone check); `internal/exports/schedule.go` — `NextRun`, `if err != nil { loc = time.UTC }`	an invalid timezone is accepted at the API boundary and silently becomes UTC	"`Validate` checks name, dataset, format, cadence, hour and destination but never the timezone, so `POST /v1/export-schedules` accepts `""timezone"": ""Mars/Olympus_Mons""` with 201, and the failure surfaces only inside `NextRun` as a silent fallback — the test `""unknown timezone falls back to UTC""` pins the fallback as intended behaviour (RS3: validation belongs at the boundary, not deep in the scheduler)."
F0379	W	5	c	Major	(other)	"`internal/exports/schedule.go` — `NextRun`, `if err != nil { loc = time.UTC }`; `internal/exports/model.go` — `Schedule.Validate` (no timezone case); `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	an invalid timezone is silently downgraded to UTC, and the test enshrines it	"`Validate` checks name, dataset, format, cadence, hour and destination but never the timezone, so `POST` accepts any string with a 201, and the only place the value is interpreted swallows the `LoadLocation` error — the doc states the value ""must be an IANA name""."
F0380	W23	5	b	Minor	(other)	`internal/api/exports.go` — `create`'s anonymous body struct, `HourOfDay int`	an omitted `hour_of_day` silently means midnight	`Timezone` gets an explicit default when omitted, but `HourOfDay` falls through Go's zero value to 0, which is itself a legitimate hour, so a request that forgets the field is indistinguishable from one that asked for midnight.
F0381	W23	3	c	Major	(other)	`internal/api/router.go` — the three new `mux.Handle` lines; `internal/api/exports.go` — `exportHandler.create`	an org can create unbounded schedules, each amplifying into a 500k-row scan per cadence	Nothing in the diff caps the number of schedules an org may hold, and the migration has no per-org uniqueness or count constraint, so one authenticated org can create thousands of hourly schedules (RS2).
F0382	W	3	a	Major	(other)	`internal/exports/model.go` — `Schedule.Validate` (no per-org cap) and `Store.Due` (`ORDER BY next_run_at LIMIT $2`); `internal/exports/worker.go` — `dueBatchSize = 25`, `tick` (sequential loop).	an org can create unlimited schedules and monopolise the global due batch	nothing bounds how many schedules one org may create and `Due` selects the globally oldest 25 with no per-org fairness, while `tick` runs the batch sequentially inside a single goroutine, so one org's schedules can fill every batch.
F0383	W23	1	b	Minor	(other)	internal/exports/worker.go — `(*Worker).export`, `fmt.Sprintf(..., datasets[s.Dataset], ...)`	an unknown dataset key interpolates an empty table name into the SQL	The map lookup drops the comma-ok, so a stored schedule whose dataset is no longer in `datasets` — a value removed in a later release, or a row written by a backfill that bypassed `Validate` — yields `SELECT * FROM  WHERE ...` rather than a named error; the allowlist is what keeps this out of injection territory, and that is worth stating at the call site.
