id	arm	review	part	severity	file	title	what_is_wrong
J0102	C	6	0	Major	`src/import/bulk.ts` — the `stageRows` docblock (fixture 108-111) against `runImport` (fix	the audit exemption is justified by an operator inspection window that `runImport` makes impossible	the sole stated ground for `stageRows` calling `enterSystemOperation()` is that the staged rows "are scratch rows the operator can inspect before applying" — but `runImport` calls `stageRows`, `applyBatch` and `deleteMany` back to back within one request, with nothing between them and no inspect, approve, or list surfa
J0103	C	6	0	Major	`src/import/parse.ts` — `csv.split(/\r?\n/)` (fixture 222) against `splitLine`'s quote han	`parseRows` splits records before quoting is considered, so a newline inside a quoted field truncates a member's name and manufactures a phantom row	`splitLine` implements RFC 4180 quoting carefully — doubled quotes, commas inside quotes — but `parseRows` has already cut the document into records on every `\n` before `splitLine` ever sees a quote, and RFC 4180 permits a newline inside a quoted field, which is what a spreadsheet emits for any multi-line name or addr
J0104	C	6	0	Major	`src/routes/import.ts` — `const csv = await req.text();` (fixture 262)	the body is decoded as UTF-8 unconditionally with no `Content-Type` check, so a non-UTF-8 CSV silently overwrites real names with replacement characters	`Request.text()` decodes as UTF-8 and substitutes U+FFFD for any invalid sequence rather than failing, and the route never inspects `Content-Type` or its `charset` parameter, so a CSV exported in Windows-1252 or Shift_JIS — what desktop spreadsheets actually produce — is accepted and mangled instead of rejected.
J0105	C	6	0	Major	`test/import/parse.test.ts` — `it("defaults a missing role to member")` (fixture 319-321)	the one test that exercises a missing header column pins the defect, and picks the only column whose missing-column path is harmless	the test feeds a header with no `role` column and asserts the row comes back as `role: "member"` — which is precisely the `indexOf` → `-1` → `?? default` behaviour already reported as a defect, now written into the suite as the expected contract; and of the three columns it exercises the single one whose `-1` path is f
J0106	C	6	0	Minor	`src/import/parse.ts` — `parseRows` returns rows with no validation (fixture 230-238); `sr	the only check on an email runs after every parsed row has already been persisted	RS3 asks for validation at the boundary rather than deep in business logic, and here the sole email check sits two layers in, inside `applyBatch`, after `stageRows` has already written every row of the upload to the database.
J0107	C	6	1	Critical	src/import/bulk.ts — `stageRows` docblock (fixture 108-111) and `runImport` (fixture 167-1	the justification for the audit exemption is false in this same diff, so scoping the flag — the remedy all three prior reviewers gave — preserves an exemption nothing supports	The exemption is granted on the stated ground that staged rows are "scratch rows the operator can inspect before applying", but `runImport` stages (fixture 174), promotes (fixture 175) and `deleteMany`s (fixture 177) inside one synchronous call in one request, and no reader of `import_staging` exists anywhere in the ch
J0108	C	6	1	Major	src/audit/guard.ts — `const MUTATIONS = new Set([...])` (fixture 66) and `if (!MUTATIONS.h	`MUTATIONS` is a second adjudicator of "is this a mutating query", and the fix every prior reviewer proposed — adding the missing action names — keeps the shape that produced the g	The caller has already decided the predicate — the docblock states the middleware invokes this function only for mutating queries — so the new set answers the same question a second time by different semantics (a hand-typed list of action names versus whatever the middleware matches on), and a subordinate adjudicator t
J0109	C	6	1	Major	src/import/parse.ts — `const role = (f[iRole] ?? "member").trim();` (fixture 232) against 	`parseRows` case-normalises the header and the email but not the role, so a title-cased Role column silently downgrades every row in the file	The same normalisation is applied to two of the three values read out of the CSV and omitted on the third, and the omitted one is the privilege field — `ALLOWED_ROLES.includes("Admin")` is false, so the ternary at fixture 236 rewrites it to `"member"` (R3: the pattern was propagated to the header cells and the email an
J0110	C	6	1	Major	src/import/parse.ts — `csv.split(/\r?\n/)` (fixture 222) evaluated before `splitLine` (fix	a quoted field cannot contain a newline, because the document is cut into lines before any quote is parsed	`splitLine` implements RFC 4180 quoting for commas and doubled quotes, but `parseRows` has already split the document on every newline including the ones inside quotes, so a record such as `a@x.com,"Ann\nSmith",member` is destroyed before the quote-aware scanner ever sees it — the change claims quoted-field support (tw
J0111	C	6	1	Minor	src/import/bulk.ts — `prisma.importStaging.findMany({ where: { batchId } })` (fixture 137)	duplicate emails in one upload are applied twice and the surviving role depends on unordered row return	The CSV is promoted row by row with no de-duplication on `email`, and the read that feeds the loop specifies no order, so a file listing the same address twice with different roles resolves to whichever row the database happens to return last, and `applied` counts both.
J0112	C	6	1	Minor	migrations/0058_import.sql — `display_name text` (nullable, fixture 358); src/import/parse	the schema can represent "no display name" and the parser spends that representation on the empty string	The staging column is the one place in the change that distinguishes absent from empty, and the parser collapses both into `""` before the column ever sees a value, so the distinction the schema pays for is unavailable to every consumer (R55: the empty string carries "column missing", "cell empty" and "name is empty" a
J0113	C	6	2	Critical	`src/import/parse.ts` — `const role = (f[iRole] ?? "member").trim();` and `ALLOWED_ROLES.i	a CSV without a `role` column silently demotes every listed member to `member`, including the org's owners	`"member"` is used as the in-band marker for "this CSV said nothing about roles" while also being a legitimate role value, so `parseRows` cannot express absence and `applyBatch` writes the fabricated `member` into the `update` branch of an **existing** membership as though the operator had asked for it.
J0114	C	6	2	Major	`src/import/bulk.ts` — `applyBatch`, `const staged = await prisma.importStaging.findMany(.	`applyBatch` re-trusts `role` and `email` read back out of `import_staging`, and the table permits any text	role validation happens once in `parseRows` and the value then crosses a persistence boundary, but nothing re-checks it on the way back and the staging column is untyped `text` with no `CHECK`, so `import_staging` is a validation-laundering table for `membership.role`.
J0115	C	6	2	Major	`src/import/bulk.ts` — `stageRows`'s docblock ("scratch rows the operator can inspect befo	the staging table is documented as an operator review checkpoint, and no such checkpoint exists	the only justification given for the staging table, and for exempting its writes from the audit control, is an inspect-before-apply step that `runImport` never offers — it stages, promotes and deletes inside a single request with no operator interaction in between (R49: a control documented as class (a) and implemented
J0116	C	6	2	Minor	`src/import/bulk.ts` — `rejected += 1; continue;` in `applyBatch`, and `prisma.importStagi	the rejected rows are reported only as a count, and the only record of which rows they were is deleted on the same path	`ImportSummary` carries `rejected` as a bare number and the cleanup deletes the rejected rows along with the applied ones, so nothing that survives the request identifies them.
J0117	C	6	2	Minor	`src/import/bulk.ts` — `staged += chunk.length;` in `stageRows`	`staged` is the parser's row count, not the database's	`prisma.importStaging.createMany` returns the count it actually inserted and the code discards it, incrementing by the input length instead (R50: a proxy quoted as the verdict).
J0118	C	7	0	Major	src/import/bulk.ts — `stageRows` docstring ("scratch rows the operator can inspect before 	the stated justification for the audit exemption is false — no operator ever inspects the staged rows	`runImport` calls `stageRows`, `applyBatch` and `deleteMany` back to back inside one request with no pause, no operator step and no second entry point, so the "operator can inspect before applying" premise that licenses the audit exemption is never true, and the `deleteMany` destroys the staged rows — including the rej
J0119	C	7	0	Major	src/context/request.ts — `enterSystemOperation` docstring ("the importer's staging writes,	`enterSystemOperation` cannot serve two of the three callers its own docstring names	`currentContext()` throws `Error("no request context")` when the `AsyncLocalStorage` store is empty, and a nightly reconciler and a schema backfill are by definition not requests and have no `runWithContext` frame, so the two non-importer callers the docstring advertises cannot call this function at all — it throws bef
J0120	C	7	0	Major	src/context/request.ts — `enterSystemOperation` ("Only system operations may call this.")	`enterSystemOperation` is exported with no gate, so "only system operations may call this" is a comment, not a control	this is a plain exported function on a module every route already imports for `runWithContext`, and nothing distinguishes a legitimate caller from any other — the "authority" is an unregistered ambient flag any code in the process can set (R54's own clause; distinct from the reported leak finding, which is about the gr
J0121	C	7	0	Major	src/import/parse.ts — `splitLine` (`if (c === '"')` with no check that the field has just 	`splitLine` treats a `"` anywhere in a field as a quote toggle, so one quote character in a display name swallows the next separator and silently downgrades the row's role	the scanner flips `quoted` on any `"`, not only on one opening a field, so an unquoted field containing a quote — a name like `5" nail guy`, or an apostrophe typed as `"` — turns the following comma into literal text; executed against the diff's own code, `a@x.com,5" nail guy,admin` parses to `{ email: "a@x.com", displ
J0122	C	7	0	Major	test/import/parse.test.ts — `it("keeps an allowed role", ...)` asserting `parseRows(header	the only allow-side role test pins the privilege-escalation behaviour as intended, so fixing the reported Critical reds the suite	of the four role tests, three are deny-shaped (unknown role → member, missing role → member) and the single allow case is the one that asserts `owner` survives parsing — so the test suite encodes the escalation path as the intended contract (RT10: the allow fixture exists but sits on the wrong side of the boundary the 
J0123	C	7	0	Minor	src/import/bulk.ts — `applied += 1` in `applyBatch`'s loop	`applied` counts upsert calls rather than distinct members, and file order silently decides the final role for a duplicated email	this is the same "count what was assumed rather than what happened" pattern already reported for `staged += chunk.length` in `stageRows`, appearing a second time in the same file without the equivalent correction — `applied` is incremented once per loop iteration, so a CSV listing `a@x.com` twice reports `applied: 2` f
J0124	C	7	1	Major	src/audit/guard.ts — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action)) r	the diff adds a *second* adjudicator of "is this action a mutation", beside the one its own docstring says the caller already applies — so extending `MUTATIONS` is the wrong remedy	the docstring is context in this diff, not an added line — the caller already decides mutation-hood — so the new set is a redundant classifier with different (narrower) semantics, and R48 makes the correct move deleting it rather than completing it, which is what the three reported Criticals ask for.
J0125	C	7	1	Major	src/import/bulk.ts — `applyBatch`'s `prisma.importStaging.findMany({ where: { batchId } })	the role allowlist and the email check sit on opposite sides of a persistence hop, and `applyBatch` re-trusts every field it re-reads from `import_staging`	`ALLOWED_ROLES` is applied on the way *into* scratch storage and never on the way *out*, `email` is checked only by `includes("@")` after the round trip, `displayName` is bounded nowhere on either side, and the column that carries the role between the two is unconstrained `text` — so the invariant "role ∈ ALLOWED_ROLES
J0126	C	7	1	Major	test/import/parse.test.ts — `it("keeps an allowed role")` and `it("defaults a missing role	`test/import/parse.test.ts` specifies two of the reported defects as intended behaviour, so every correct fix reds the suite and reads as a regression	`it("keeps an allowed role")` asserts that a CSV requesting `owner` parses to `owner` — pinning the escalation path — and `it("defaults a missing role to member")` passes `"email,name\na@x.com,Ann"`, where `iRole` is `-1` and `f[-1]` is `undefined`, so the assertion is satisfied by the negative-index bug rather than by
J0127	C	7	1	Minor	src/audit/guard.ts — `if (!MUTATIONS.has(action)) return;` placed *above* `const ctx = cur	the new early return also removes the "no request context" tripwire from every non-mutating query	`currentContext()` throws `no request context` when there is no store, and before this change every action reaching the guard consulted it; now a read issued outside `runWithContext` returns silently.
J0128	C	7	1	Minor	src/import/parse.ts — `parseRows` returns rows unfiltered; src/import/bulk.ts — `applyBatc	nothing de-duplicates emails within one CSV, so `applied` counts upserts rather than members and a repeated address resolves by file order	two rows differing only in case (`A@x.com`, `a@x.com`) normalise to one membership key, both stage (the table has no unique constraint), both upsert, and both increment `applied`.
J0129	C	7	2	Critical	src/import/bulk.ts — `stageRows` docstring ("scratch rows the operator can inspect before 	the audit exemption is justified by an operator-inspection step that `runImport` does not have (R49)	the exemption's stated premise is that staged rows are an inspectable, discardable intermediate, but `runImport` calls `stageRows`, `applyBatch` and `deleteMany` back-to-back inside one request, so there is no inspection window, no discard path, and no state in which a staged row is anything other than a membership tha
J0130	C	7	2	Major	src/routes/import.ts — `POST`, `const csv = await req.text()`	the route never checks the request's media type, so the documented browser upload path parses as garbage and returns HTTP 200 (RS3)	the handler accepts any `Content-Type` and hands the raw body straight to `parseRows`, while docs/import.md describes the flow as "An org admin uploads a CSV" — a browser file upload is `multipart/form-data`, whose first line is the boundary marker, so `splitLine` makes `------WebKitFormBoundary…` the header row, `cols
J0131	C	7	2	Major	test/import/parse.test.ts — `it("keeps an allowed role")` and `it("defaults a missing role	the test suite pins two of this diff's defects as intended behaviour, so the fixes for them arrive red (RT7 shape (a), RT10)	`keeps an allowed role` asserts that `owner` survives parsing — the exact escalation vector three reviewers report as Critical — and `defaults a missing role to member` feeds the header `"email,name"` (no `role` column) and asserts `"member"`, which pins the `cols.indexOf("role") === -1` → `f[-1]` → `?? "member"` accid
J0132	C	7	2	Major	src/import/bulk.ts — `` const batchId = `${ctx.orgId}-${ctx.requestId}` ``, `applyBatch`'s	`batchId` is deterministic from a caller-supplied header AND cleanup is skipped on the failure path, so a retry applies the previous run's stale rows	because `runImport` has no `finally`, a throw anywhere after `stageRows` leaves that batch's rows in `import_staging`, and because `batchId` is a pure function of `orgId` and a client header, the natural retry — the same client resending with the same `x-request-id` — reproduces the identical key, so `applyBatch`'s `fi
J0133	C	7	2	Minor	src/import/bulk.ts — `applyBatch`'s loop over `staged` and `applied += 1`	a CSV containing the same email twice silently applies the last row's role and double-counts it	nothing between `parseRows` and the upsert deduplicates by email, so two rows for one address produce two upserts where the second overwrites the first, and `applied` counts both.
J0134	C	7	2	Minor	src/context/request.ts — `contextSnapshot`	correction to the already-reported claim about `contextSnapshot`'s `Readonly`	one reported finding states that because `Readonly` is erased at runtime the copy "neither protects the underlying context nor resists mutation" — the first half is inaccurate, since the spread does produce a detached object whose mutation cannot reach the store; only the second half holds, and a later finding on the s
J0135	C	8	0	Critical	`src/import/bulk.ts` — `applyBatch`, `prisma.membership.upsert`'s `update: { displayName: 	the `update` branch writes parser *defaults* over existing memberships, so a CSV with no `role` column silently demotes every listed member — including the org owner — to `member`	when the header omits `role`, `iRole` is `-1`, `f[-1]` is `undefined`, and `parseRows` materialises `role: "member"` for every row — a value the `update` branch then writes unconditionally over the row's *existing* role, and the same happens to `displayName`, which becomes `""` when the header omits `name` or the field
J0136	C	8	0	Major	`src/audit/guard.ts` — `assertAudited` (`if (!ctx.actorId) throw …; logger.info(…, "audite	`assertAudited` never establishes that an audit record exists — it checks a context field is truthy and writes a log line, so the doc's central claim is false even after every repo	the entire control is a non-empty check on `ctx.actorId` followed by an `info` log; nothing in `assertAudited`, in `src/import/bulk.ts`, or in `migrations/0058_import.sql` creates an audit row — the migration adds only `import_staging` and `org_activity`, and `org_activity` gets one aggregate row per import, not one pe
J0137	C	8	0	Major	`src/routes/import.ts` — `prisma.orgActivity.create` inside the `runWithContext` callback,	the leaked `skipAudit` grant's missed location is the org activity write — the one durable record of who ran the import is itself written unaudited	`runImport` → `stageRows` → `enterSystemOperation()` sets `skipAudit` on the live frame, and the `orgActivity.create` that runs *after* `runImport` returns is in that same frame, so `assertAudited` takes the `ctx.skipAudit` early return for it — a `create`, which *is* in `MUTATIONS` and would otherwise have been checke
J0138	C	8	0	Major	`src/import/bulk.ts` — `applyBatch` (`const staged = await prisma.importStaging.findMany(…	`applyBatch` re-trusts `role` read back out of `import_staging`, and the allowlist that validated it is unreachable from there	the only check that a role is legal runs in `parseRows`, the value then round-trips through a `text` column with no `CHECK` constraint keyed only by a `batch_id` the client half-controls, and `applyBatch` writes it straight into `membership.role` without re-validating — validation sits at the parse boundary, enforcemen
J0139	C	8	0	Major	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the audit bypass is the quietest line in the guard — logged at `debug`, with no actor	an ordinary audited write logs at `info` with `actorId`, while the event that means *the audit control did not run* logs at `debug` and omits `actorId` and `orgId` entirely — the inverse of the severity ordering these two events have.
J0140	C	8	0	Major	`src/routes/import.ts` — `await prisma.orgActivity.create(...)` following `await runImport	the non-transactional pattern's missed location is `src/routes/import.ts` — the activity write is a fourth independent commit, after the staging rows are already gone	the reported transaction finding covers the three commits inside `runImport`, but the activity insert is a fourth, in a different file, sequenced *after* `prisma.importStaging.deleteMany` has destroyed the only record of what was staged — and it is inside the `await` chain of the response, so a throw there returns 500 
J0141	C	8	0	Minor	`test/import/parse.test.ts` — `it("keeps an allowed role", …)` asserting `parseRows(header	the role allowlist's only allow-side test fixture is the privilege-escalating value	the suite's deny fixture (`superuser` → `member`) is paired with exactly one allow fixture, and it is `owner` — so the test file states as its specification the behaviour three reviewers independently reported as a Critical privilege-escalation path.
J0142	C	8	0	Minor	`src/import/bulk.ts` — `stageRows` writes every parsed row, `applyBatch` first validates a	rows are persisted before the only email validation runs, and the summary cannot identify what was rejected	the sole email check happens after the data is already committed to `import_staging`, and it is a substring test with no length bound or format check, while the returned `rejected` is a bare count with no per-row detail anywhere in `ImportSummary` or the logs.
J0143	C	8	1	Critical	`src/audit/guard.ts` — `assertAudited`, the `if (!ctx.actorId) throw new UnauditedWriteErr	`assertAudited` tests for an actor, not for an audit record, so it cannot refuse any authenticated write — and no audit record is written anywhere in the change	the only thing the guard discriminates on is `ctx.actorId` being non-empty, which is a property of the *request* (`src/routes/import.ts` — `POST` sets `actorId: session.userId` and 401s when `session` is null, so it is always non-empty), not a property of the *write*, and the function's whole success path is a `logger.
J0144	C	8	1	Major	`test/import/parse.test.ts` — `it("keeps an allowed role")`, asserting `parseRows(header +	the test suite pins `owner` as an acceptable imported role, so the fix for the reported escalation reds a green test	the only new test that touches the role field asserts that the privilege-escalating value survives parsing, so the vulnerability the prior reviewers reported is encoded in the suite as intended behaviour, and there is no test anywhere asserting that a role above the actor's is refused.
J0145	C	8	1	Major	`src/routes/import.ts` — `POST`, the `await prisma.orgActivity.create({...})` that follows	the org activity row and the completion log are both written only on the success path, so a half-applied import is attributable to nobody	the only durable record of who ran the import is created *after* `runImport` returns, and neither it nor the completion log is reachable when `applyBatch` throws, while the memberships that loop already upserted are committed (the prior findings establish there is no transaction; this is about what remains recorded aft
J0146	C	8	1	Major	`src/routes/import.ts` — `POST`, `const csv = await req.text();`; `src/import/parse.ts` — 	the route consumes an arbitrary request body as CSV with no `Content-Type` check, and the only email validation sits two layers past the boundary	nothing between `getSession` and `req.text()` asserts what the body is, so the handler accepts any media type as CSV, and the only check on the `email` field it will write happens in `applyBatch` — *after* the value has already been persisted to `import_staging` by `stageRows` — rather than in `parseRows`, which is the
J0147	C	8	1	Minor	`src/import/parse.ts` — `parseRows`, `ALLOWED_ROLES.includes(role)` where `role = (f[iRole	role matching is case-sensitive while the email on the same row is normalised, so `Owner`/`Admin` silently become `member`	the row's email is lowercased before comparison but its role is not, so a CSV exported from any tool that title-cases enum values maps every role to the fallback.
J0148	C	8	2	Critical	`src/import/parse.ts` — `parseRows`, `const iRole = cols.indexOf("role")` and `const role 	a CSV without a `role` column silently DEMOTES every existing member it names, and can strip the org of its last owner	when the header omits `role`, `indexOf` returns `-1`, `f[-1]` is `undefined`, and the `?? "member"` default turns "this file says nothing about roles" into "set this member's role to `member`", which `applyBatch`'s `update` branch then writes over the existing membership.
J0149	C	8	2	Major	`test/import/parse.test.ts` — `it("keeps an allowed role")` (asserts `role` is `"owner"`) 	the only test file pins both role defects as intended behaviour, so the fix for the reported escalation cannot land without the suite going red	RT7 shape (a) inverted — the suite does not merely fail to cover the narrowing, it asserts the pre-narrowing behaviour, so removing `owner` from `ALLOWED_ROLES` or omitting an absent `role` from the `update` reddens two passing tests and reads to the next engineer as a regression rather than a fix.
J0150	C	8	2	Major	`src/import/bulk.ts` — `applyBatch`, `update: { displayName, role }`; sourced at `src/impo	the `update` branch overwrites `displayName` with the empty string, so an import wipes the names of every existing member it lists	the same `-1` sentinel path applies to `iName`, and `applyBatch` writes `displayName` unconditionally, so a header without a `name` column — or any row whose name cell is empty — replaces the stored display name with `""` rather than leaving it alone.
J0151	C	8	2	Major	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action))	`MUTATIONS` is a second adjudicator of "is this action mutating", beside the middleware that already decided it — the correct remedy is deletion, not extension	the function's own doc comment states it is "Called by the Prisma middleware before every mutating query", so the caller has already adjudicated mutating-ness; the new set answers the same predicate by different semantics (a hand-written name list versus whatever the middleware resolves), and the two disagree by constr
J0152	C	8	2	Major	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the audit bypass is logged one level quieter than the write it replaces, and without an actor, so the leak is invisible in production	the normal path logs at `info` with `actorId`, while the control-bypass path logs at `debug` with `requestId` instead — the more security-relevant event is the less observable one, and the record it does emit cannot be attributed to a principal.
J0153	C	8	2	Major	`src/import/bulk.ts` — `runImport` (`const rows = parseRows(csv)` … `applyBatch(batchId)`)	`applyBatch` discards the validated rows and re-reads them from the staging table, so the summary can report more applied than staged	`runImport` validates rows at the boundary and then throws the validated array away, re-reading by a batch key alone; `applyBatch` therefore operates on whatever the table currently holds under that key rather than on what this request staged and checked, and nothing reconciles `staged` against `applied + rejected` bef
J0154	C	8	2	Minor	`src/context/request.ts` — `enterSystemOperation()` and its doc comment	`enterSystemOperation` is an unrestricted public export whose "only system operations may call this" is a comment, not a control	the comment declares an R49 class (a) enforceable boundary — "Only system operations may call this" — while the implementation is class (d) at best: any module that imports it can disarm the audit guard for the remainder of its request, with no argument naming the sanctioned operation, no registry of permitted callers,
J0155	I	1	0	Critical	src/context/request.ts — `enterSystemOperation` (`ctx.skipAudit = true`), consumed at src/	`enterSystemOperation()` sets the audit-suspension flag on the caller's own request frame and never restores it, so every write after the staging step runs unaudited	the grant is written into the live `AsyncLocalStorage` store object returned by `currentContext()`, so its lifetime is the whole request rather than the staging call, and nothing — no `finally`, no exit function, no restore of the previous value — ever turns it off.
J0156	I	1	0	Critical	src/audit/guard.ts — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action)) r	the new `MUTATIONS` allowlist omits `createMany`, so the audit guard fails open for the very write the importer performs	the set enumerates `create, update, delete, deleteMany, updateMany, upsert` but not `createMany` (nor `createManyAndReturn`, `updateManyAndReturn`, or the raw-execute actions), while the function's own doc comment states it is "called by the Prisma middleware before every mutating query" — the early return converts eve
J0157	I	1	0	Major	src/import/bulk.ts — `applyBatch`, `prisma.membership.upsert` (`create.role` / `update.rol	the importer applies an arbitrary target role, letting an `admin` mint or demote `owner` accounts	the route treats `admin` and `owner` as distinct privilege levels, but the import path writes whatever role the CSV names with no comparison against the caller's own role, and the `update` branch rewrites the role of *existing* memberships rather than only creating new ones.
J0158	I	1	0	Major	docs/import.md — "Auditing" section; and src/audit/guard.ts — the `assertAudited` doc comm	the change's prose claims an audit guarantee the code does not implement	the doc asserts "Every membership change writes an audit record", "the Prisma middleware refuses any mutating query that does not carry one", and "the staging writes are the single exception … the promotion step runs audited as normal", while the leaked `skipAudit` makes the promotion unaudited and the `MUTATIONS` gap 
J0159	I	1	0	Major	src/import/bulk.ts — `runImport` (`stageRows` … `applyBatch` … `prisma.importStaging.delet	no transaction and no failure-path cleanup around stage → apply → delete	the three phases run as independent commits with no `try`/`finally`, and `applyBatch` upserts row-by-row in a bare loop, so a throw or a request timeout anywhere in the loop leaves some memberships applied, the rest not, and the whole staging batch undeleted.
J0160	I	1	0	Major	src/routes/import.ts — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID()`	the batch key is caller-nameable, and the staging table has no tenancy column to fall back on	the batch identity is a string the client chooses, unvalidated and unbounded, and both the apply query and the cleanup delete select on `batchId` alone — the row set an import applies is therefore nameable by the requester rather than owned by the run (R57's un-nameability property; R51's decision-bound-to-a-name shape
J0161	I	1	0	Major	src/routes/import.ts — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB upload limit is measured in the wrong unit and applied after the body is already buffered	`req.text()` reads the entire body into memory before the check runs, so the limit bounds nothing; and `String.prototype.length` counts UTF-16 code units, not bytes, so a UTF-8 CSV of non-ASCII names passes a check named `MAX_CSV_BYTES` at up to roughly three times that many bytes.
J0162	I	1	0	Major	test/import/parse.test.ts — the only test file in the diff; untested symbols are `assertAu	the security-relevant half of the change ships with no tests	the diff adds four new exported production symbols and materially changes a security control, and the nine tests it adds all exercise `parseRows` — the audit guard's two new early-return branches, the suspension, and the whole import path have no test at all (RT6), and no mutation has been shown to redden any of them (
J0163	I	1	0	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is an unused export that copies the suspension flag out with the context	it has no caller anywhere in the diff, and its `Readonly<RequestContext>` shallow copy includes `skipAudit`, so a snapshot taken any time after a suspension records "audit suspended" as if it were a property of the request.
J0164	I	1	0	Minor	src/import/parse.ts — `parseRows` (`cols.indexOf("email")` and `f[iEmail] ?? ""`)	a header typo silently produces a batch of empty-email rows instead of a 4xx	when the header has no `email` column, `iEmail` is `-1`, `f[-1]` is `undefined`, and every row parses with `email: ""`; `applyBatch`'s only email check is `row.email.includes("@")`, which also accepts `"a@"` and `"@x"`.
J0165	I	1	0	Minor	migrations/0058_import.sql — `CREATE TABLE import_staging`	the migration lets the staging table hold values the application treats as impossible	`role text NOT NULL DEFAULT 'member'` has no `CHECK` against the application's `ALLOWED_ROLES`, `email text NOT NULL` admits the empty string the parser can produce, and there is no `org_id` column (see the batch-key finding) and no retention on abandoned batches.
J0166	I	1	1	Critical	`src/context/request.ts` — `enterSystemOperation` (`const ctx = currentContext(); ctx.skip	`enterSystemOperation()` suspends the audit guard for the rest of the request, not for the staging write	The grant is a write to the caller's own context frame — the object literal passed to `runWithContext` in `src/routes/import.ts` — with no release, no `finally`, and no call scope, so it stays set for every statement that follows in the same request (R54, and Critical because the suspended control is the audit trail).
J0167	I	1	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set(["create", "update", "delete", "deleteMa	the audit guard's mutation set omits `createMany`, so the change's own staging write was never covered — and neither is any `createMany` in the codebase	`assertAudited` returns before any check when `!MUTATIONS.has(action)`, and the set is an allowlist of remembered action names that omits `createMany` — which is precisely the action `stageRows` issues at `src/import/bulk.ts` (`prisma.importStaging.createMany`) — along with `createManyAndReturn`, `updateManyAndReturn`,
J0168	I	1	1	Critical	`src/import/bulk.ts` — `applyBatch`, the `prisma.membership.upsert({ create: { role: row.r	the CSV's `role` column is written straight onto memberships, so an `admin` can grant `owner` and overwrite the existing owner's role	The only check applied to `role` is membership in the static `ALLOWED_ROLES = ["member", "admin", "owner"]` list in `src/import/parse.ts`; nothing compares the requested role against the actor's own role, and the `update` branch rewrites the role of a membership that **already exists**, so any principal who passes the 
J0169	I	1	1	Major	`src/import/bulk.ts` — `runImport` (`const batchId = \`${ctx.orgId}-${ctx.requestId}\``), 	`batchId` is built from a client-supplied header and staging rows are selected by it alone, with no tenancy column	`requestId` comes from `req.headers.get("x-request-id")` in `src/routes/import.ts` with no validation, length bound, or character restriction (RS3: an unvalidated external value reaching a query operator), it is concatenated into the batch key, and `import_staging` has no `org_id` column so `findMany`/`deleteMany` filt
J0170	I	1	1	Major	`src/import/bulk.ts` — `runImport` (`stageRows` … `applyBatch` … `prisma.importStaging.del	stage → apply → delete are three independent commits, so a mid-import failure strands staging rows with nothing able to reap them	The read (`findMany`) and the writes (`upsert`) in `applyBatch` are outside any transaction (R5's TOCTOU shape), and the cleanup `deleteMany` only runs on the success path — if `applyBatch` throws on row 4000 of 5000, the memberships already upserted stay, the staging rows stay forever, and the caller gets a 500 with n
J0171	I	1	1	Major	`src/audit/guard.ts` — `assertAudited` (`if (!ctx.actorId) throw new UnauditedWriteError(.	`assertAudited` verifies that an actor id is non-empty, not that an audit record exists — the name, the doc comment, and `docs/import.md` all claim the stronger control	The only condition that can refuse a write is a falsy `actorId`, which `runWithContext` in `src/routes/import.ts` always populates from `session.userId`, so for every real request the guard logs `audited write` and passes without any audit row existing anywhere (R49: the declared class is (a) *enforceable boundary*, th
J0172	I	1	1	Major	`docs/import.md` — the "Auditing" section, and `src/import/bulk.ts` — the `stageRows` doc 	the documented justification for the audit exemption describes a workflow the code does not implement	Both say staging rows are "scratch rows the operator can inspect before applying" and that "the promotion step runs audited as normal", but `runImport` calls `stageRows` and `applyBatch` back-to-back in one request and deletes the staging rows immediately, so nothing is ever inspectable, and the promotion is not audite
J0173	I	1	1	Major	`src/import/parse.ts` — `parseRows` (`const [header, ...body] = lines; const cols = splitL	an empty or blank CSV body throws a `TypeError` instead of returning a 4xx	`csv.split(/\r?\n/).filter((l) => l.trim() !== "")` returns `[]` for an empty or whitespace-only body, so `header` is `undefined` and `splitLine(undefined)` dereferences `line.length`; there is no guard and no test for it in `test/import/parse.test.ts`.
J0174	I	1	1	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	`MAX_CSV_BYTES` is applied after the whole body is buffered and counts UTF-16 code units, not bytes	`await req.text()` reads the entire request body into memory *before* the size is examined, so the 413 bounds nothing; and `String.length` counts UTF-16 code units, so a body of 5 000 000 non-ASCII characters is up to ~15 MB of actual bytes and still passes a constant named `MAX_CSV_BYTES` (RS3: the boundary check is t
