id	arm	review	part	severity	target	file	title	what_is_wrong
F0263	N	3	a	Critical	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` (returns `rows` from inside `with session_scope()`) and `deliver` (reads `endpoint.url` / `endpoint.signing_secret` after its own `with` block exits)	ORM rows are used after their session has closed	Both functions let SQLAlchemy instances escape the `session_scope` that owns them and then read attributes; under SQLAlchemy's default `expire_on_commit=True` every attribute is expired at commit and the first read outside the session raises `DetachedInstanceError`. The pattern appears twice in the new file, and the accompanying `to_dict()` calls in `settings.py` are inside their sessions — so this diff already contains the correct shape at three call sites and departs from it at two.
F0264	W2	4	b	Critical	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` (`return rows` inside `with session_scope()`), `deliver` (`endpoint` read inside a scope, used after it)	ORM rows are used after their session has closed	Both functions return or retain SQLAlchemy instances past the end of their `session_scope`, then read attributes off them (`delivery.attempts`, `delivery.payload`, `delivery.id`, `endpoint.signing_secret`, `endpoint.url`), which on a committed-and-closed session raises `DetachedInstanceError` on the first expired attribute access.
F0265	W2	3	c	Critical	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` (returns `rows` after the `with session_scope()` block) and `deliver` (reads `endpoint.signing_secret`/`endpoint.url` outside the block that loaded it)	ORM rows are used after their session has closed	both functions let mapped instances escape the session that loaded them and then read their attributes, whereas every other consumer in this diff — `create_webhook_endpoint`, `list_webhook_endpoints`, `list_deliveries` — calls `to_dict()` *inside* the session scope, which is the codebase's own evidence of the required convention.
F0266	W2	3	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `.order_by(m.WebhookDelivery.next_attempt_at).limit(BATCH_SIZE)`	`_claim_batch` orders on a non-total key	`next_attempt_at` is a wall-clock value that every delivery of one event shares exactly, so which 100 rows a batch claims is undefined among ties (R57).
F0267	N	5	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch()` `.order_by(m.WebhookDelivery.next_attempt_at).limit(BATCH_SIZE)`	`_claim_batch` pages on a non-total order over timestamps that `enqueue_for_event` makes identical	the ordering key is a wall-clock timestamp with no tiebreaker, and `enqueue_for_event` stamps every row of a single event with the same `datetime.utcnow()` value, so more than `BATCH_SIZE` rows routinely share one key and the database is free to return a different subset each pass (R57).
F0268	N	3	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch`	`_claim_batch` paginates on a non-unique, non-total ordering key with no row locking	the batch is `ORDER BY next_attempt_at LIMIT 100` with no tie-break column and no `FOR UPDATE SKIP LOCKED`, and `next_attempt_at` is a wall-clock value that ties constantly because `enqueue_for_event` stamps every row of one event with the same instant.
F0269	N	1	c	Critical	app/webhooks/delivery.py	app/webhooks/delivery.py — `_claim_batch` (`return rows` inside the `with session_scope()` block, consumed after it exits) and `deliver`'s `endpoint = session.get(...)` outside its own scope	`_claim_batch` returns detached ORM instances that the delivery path then reads	Both functions return SQLAlchemy instances whose session has already been committed and closed, and every subsequent attribute read (`delivery.payload`, `delivery.attempts`, `delivery.id`, `endpoint.url`, `endpoint.signing_secret`) triggers a refresh on a dead session.
F0270	N	6	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish()`, `row = session.get(m.WebhookDelivery, delivery_id)`	`_finish()` dereferences a possibly-missing row	the result of `session.get` is used without a `None` check, so a delivery whose endpoint was deleted (cascade) between claim and finish raises `AttributeError`.
F0271	N	1	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish` (`row = session.get(...)` then `row.status = ...`) and `deliver` (`endpoint = session.get(...)` then `endpoint.signing_secret`)	`_finish` assumes the row exists, and `deliver` assumes the endpoint does	neither `session.get` result is checked for `None`, and both objects are read after their `session_scope()` has exited, so besides the null case the attribute access hits detached, expired instances.
F0272	N	6	b	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` assumes the row still exists	`session.get` returns `None` for a row deleted by the endpoint's `ON DELETE CASCADE` while the delivery was in flight, and the next line dereferences it unguarded.
F0273	W2	1	b	Minor	app/webhooks/delivery.py	app/webhooks/delivery.py — `_finish` (`row = session.get(...)` followed by `row.status = status`), `deliver`	`_finish` assumes the row still exists and never persists interim progress	"`session.get` returns `None` for a deleted row and the next line raises `AttributeError`, and `deliver` writes `attempts` and the response only at a terminal state, so a delivery in its retry window reports `attempts: 0` and a stale `next_attempt_at` through `list_deliveries` — which `docs/webhooks.md` advertises as showing ""when the next attempt is scheduled""."
F0274	W2	5	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(...)` followed by `row.status = status`	`_finish` dereferences a possibly missing row	`session.get` returns `None` when the delivery has been deleted (endpoint removal cascades), and the next line raises `AttributeError`.
F0275	W2	6	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a possibly missing row	`session.get` returns `None` when the row is gone — which the migration makes reachable, since deleting an endpoint cascades to its deliveries while a delivery for it may be in flight — and the code assigns straight through it.
F0276	W2	1	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a possibly-absent row	`session.get` returns `None` for a missing id and the result is used without a check.
F0277	W2	6	b	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a possibly-absent row	there is no `None` guard, so a delivery whose endpoint was deleted (the migration's `ON DELETE CASCADE` removes its deliveries) raises `AttributeError: 'NoneType' object has no attribute 'status'` on the terminal write.
F0278	N	5	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish()` (`row = session.get(...)` then `row.status = status`; `row.response_body = detail`)	`_finish` dereferences a possibly-absent row and stores an unbounded remote response body	"`session.get` returns `None` when the row was deleted — which the migration's `ON DELETE CASCADE` from `webhook_endpoints` makes reachable whenever a customer deletes an endpoint mid-flight — and the next line raises `AttributeError`; separately, `detail` is `f""HTTP {code}: {response.text}""` with no size cap written into a `TEXT` column."
F0279	W2	2	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(...)` then `row.status = status`	`_finish` dereferences a possibly-missing row	`session.get` returns `None` when the delivery was deleted (for example by the endpoint's `ON DELETE CASCADE`) between claim and completion, and the next line dereferences it unconditionally.
F0280	N	3	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`	`_finish` dereferences a possibly-missing row and stores an unbounded attacker-supplied body	`row = session.get(...)` is used without a `None` check, and `detail`/`response.text` — arbitrary bytes returned by the customer's own server — is written whole into `response_body` and, on the retry path, into a warning log line.
F0281	W2	3	b	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` then `row.status = status`	`_finish` dereferences a row it did not check for `None`	`session.get` returns `None` when the row is gone (the endpoint was deleted and the FK cascaded), and the next line raises `AttributeError`.
F0282	N	3	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(...)` followed immediately by `row.status = status`	`_finish` dereferences a row it did not check for existence	`session.get` returns `None` when the row is gone, which is reachable because `webhook_deliveries` cascades on endpoint deletion and a delivery can be in flight when its endpoint is deleted.
F0283	W2	2	b	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a row it does not check for existence	`session.get` returns `None` for a deleted row and the code assigns to it unconditionally.
F0284	W2	2	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a row it does not check for existence	`session.get` returns `None` when the row is gone — which the migration's `ON DELETE CASCADE` from `webhook_endpoints` makes reachable if an endpoint is deleted mid-flight — and the result is dereferenced without a check.
F0285	N	4	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)`	`_finish` dereferences a row it never checked for existence	`session.get` returns `None` for a missing id and the next line assigns `row.status` unconditionally.
F0286	W2	6	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a row it never checks for existence	`session.get` returns `None` for a missing id and the result is used without a guard.
F0287	N	1	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a row it never checks for existence	`session.get` returns `None` when the row is gone (deleted, or cascade-deleted with its endpoint), and the next line dereferences it unguarded.
F0288	N	3	c	Minor	app/webhooks/delivery.py	app/webhooks/delivery.py — `_finish`	`_finish` dereferences a row that may not exist	`row = session.get(...)` is followed immediately by `row.status = status` with no `None` check, so a delivery whose endpoint was cascade-deleted mid-flight raises `AttributeError`.
F0289	W2	3	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`	`_finish` dereferences a row that may not exist	`row = session.get(m.WebhookDelivery, delivery_id)` is followed immediately by six attribute writes with no `None` check, and the migration cascades `webhook_deliveries` away when its `webhook_endpoints` row is deleted.
F0290	N	1	c	Minor	app/webhooks/delivery.py	app/webhooks/delivery.py — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` for a deleted row (the endpoint's `ON DELETE CASCADE` can remove deliveries mid-flight) and the next line dereferences it unconditionally.
F0291	W2	3	c	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` for a deleted row and the result is used without a check.
F0292	N	2	a	Major	app/webhooks/delivery.py	app/webhooks/delivery.py — `_finish`, `row = session.get(...)` then `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` for a missing primary key and the code assigns attributes on it unconditionally.
F0293	N	4	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` for a missing primary key and the result is used without a check — and the row can genuinely be gone, since `webhook_deliveries` has `ON DELETE CASCADE` from `webhook_endpoints`, so deleting an endpoint mid-flight removes its in-flight deliveries.
F0294	N	6	a	Major	app/webhooks/delivery.py	app/webhooks/delivery.py — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` for a missing row and there is no guard, and this is the only place in the module where a `session.get` result is written to without a check (`deliver`'s endpoint lookup has the same gap on the read side).
F0295	W2	5	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` when the row has been deleted (the migration cascades `webhook_deliveries` on endpoint deletion, and the deliveries route lets a user delete their endpoint mid-flight in any future revision), and the result is used without a check.
F0296	N	5	c	Minor	app/webhooks/delivery.py	app/webhooks/delivery.py — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed immediately by `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` when the row has been deleted — which the migration's `ON DELETE CASCADE` from `webhook_endpoints` makes reachable whenever an endpoint is removed mid-delivery — and the code assigns to it unconditionally.
F0297	W2	1	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_finish()`, `row = session.get(...)` then `row.status = status`; `migrations/0042_webhook_delivery.sql` — `idx_webhook_deliveries_status`	`_finish` dereferences a row that may not exist, and the deliveries index does not match the query	`session.get` returns `None` for a deleted row (cascade from a removed endpoint) and the next line raises `AttributeError`; separately the only index is on `status` alone while `_claim_batch` filters `status = 'pending' AND next_attempt_at <= now` ordered by `next_attempt_at`, and `list_deliveries` filters `endpoint_id` ordered by `created_at`.
F0298	N	2	b	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_finish`, `deliver` (`_finish(delivery.id, ""delivered"", attempt, response.status_code, response.text)`)"	`_finish` stores unbounded third-party response bodies and dereferences a possibly-missing row	The full `response.text` from an arbitrary customer-controlled endpoint is written to `response_body` with no length cap and no content filtering, and `row = session.get(...)` is used without a None check.
F0299	W2	6	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `run_worker`, `await asyncio.gather(*[deliver(client, d) for d in batch])`	`asyncio.gather` without `return_exceptions` tears down the worker mid-batch	`gather` without `return_exceptions=True` re-raises the first exception immediately, so one failing `deliver` propagates out of `run_worker` while the remaining coroutines are left un-awaited and the `finally` releases the lock underneath them.
F0300	N	1	c	Minor	app/webhooks/delivery.py	app/webhooks/delivery.py — `deliver`, `attempt = delivery.attempts` incremented in-memory and written only by `_finish`	`attempts` is not persisted between retries within a delivery	The attempt counter lives only in the coroutine's local variable until the terminal `_finish`, and `next_attempt_at` is never advanced.
F0301	N	2	a	Major	app/webhooks/delivery.py	app/webhooks/delivery.py — `run_worker`, `if not batch:` after the `try/finally`	`batch` can be referenced before assignment in the worker loop	`batch` is bound inside the `try` and read after the `finally`, so any exception from `_claim_batch` or the gather escapes through `finally` and then — on the next iteration or in the same frame — the loop has no `batch`; more directly, the `try` has no `except`, so a database error propagates out of `run_worker` and kills the worker entirely.
F0302	N	4	c	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `run_worker()`, `if not batch:` outside the `try`	`batch` can be referenced before assignment, and claimed rows have no reaper (R38)	`batch` is bound inside the `try`, so if `_claim_batch()` or the `gather` raises, the `finally` runs and control reaches `if not batch:` with the name unbound (`UnboundLocalError`), and separately any row moved to `in_flight` by a batch that then crashes stays in that transient state with no timeout and no path back to `pending`.
F0303	N	2	c	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `enqueue_for_event()` (`next_attempt_at=datetime.utcnow()`); `app/webhooks/models.py` — `_now()`; `migrations/0042_webhook_delivery.sql` — `TIMESTAMP` columns	`datetime.utcnow()` bypasses the module's own `_now()` helper, and the migration's columns are timezone-naive	"`models.py` already defines `_now()` returning an aware UTC datetime and uses it for every other default, `_claim_batch`/`_finish` use `datetime.now(timezone.utc)`, and only `enqueue_for_event` writes a naive `utcnow()` — three spellings of ""now"" for one table — while the SQL declares `TIMESTAMP` (without time zone) against models declaring `DateTime(timezone=True)`."
F0304	W2	3	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` (`return rows` from inside `with session_scope()`), `deliver` (`endpoint` read outside the `with`)	`deliver` and `_claim_batch` operate on ORM instances after their session has closed	Both functions return or use SQLAlchemy entities whose session has already exited scope, and every subsequent attribute read (`delivery.attempts`, `delivery.payload`, `endpoint.url`, `endpoint.signing_secret`) hits an expired-on-commit instance.
F0305	W2	6	b	Critical	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `deliver`, `time.sleep(delay)`	`deliver` calls blocking `time.sleep` inside a coroutine	the retry backoff uses the blocking `time.sleep` rather than `await asyncio.sleep`, inside an `async def` that `run_worker` schedules with `asyncio.gather`.
F0306	N	4	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `deliver`	`deliver` never re-checks that the endpoint is still active	`active` is filtered at enqueue time only, so a delivery queued before an endpoint was deactivated is still POSTed, and its retries continue for up to five attempts afterwards.
F0307	N	1	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `deliver`, `session.get(m.WebhookEndpoint, delivery.endpoint_id)`	`deliver` re-queries the endpoint once per delivery	a 100-row batch opens 100 sessions to fetch endpoints that `_claim_batch` could have joined in once.
F0308	W2	5	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `deliver`, `endpoint = session.get(m.WebhookEndpoint, delivery.endpoint_id)`	`deliver` sends to endpoints that have been deactivated since enqueue	`enqueue_for_event` filters on `active.is_(True)` at enqueue time, but `deliver` re-reads the endpoint and never re-checks `active` before posting, so a queued or retrying delivery keeps firing after the customer disables the endpoint.
F0309	N	5	a	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `enqueue_for_event`	`enqueue_for_event` is declared `async` but contains no `await`	The coroutine performs only blocking synchronous DB work, so the `async` marker advertises a non-blocking call that isn't one.
F0310	N	1	b	Minor	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `enqueue_for_event`	`enqueue_for_event` is declared `async` but performs only blocking work	the function is `async def` yet its body is entirely synchronous SQLAlchemy calls with no `await`, so awaiting it from `dispatch` blocks the event loop in the request path.
F0311	W2	1	c	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `enqueue_for_event`, `next_attempt_at=datetime.utcnow()`	`enqueue_for_event` reimplements the module's own timestamp helper with a naive `datetime.utcnow()`	`app/webhooks/models.py` already defines `_now()` returning `datetime.now(timezone.utc)` and uses it for every other timestamp default, and `_claim_batch` compares against `datetime.now(timezone.utc)` — this one call site produces a naive datetime instead, and the migration compounds it by declaring the columns `TIMESTAMP` (without time zone) while the models declare `DateTime(timezone=True)` (R1: a helper exists in this same diff and is bypassed).
F0312	N	1	c	Major	app/webhooks/delivery.py	app/webhooks/delivery.py — `enqueue_for_event`, `next_attempt_at=datetime.utcnow()`	`enqueue_for_event` reimplements the module's own timestamp helper, with the wrong semantics	`app/webhooks/models.py` already defines `_now()` returning a timezone-aware UTC datetime and uses it for every other timestamp default, but `enqueue_for_event` calls the deprecated `datetime.utcnow()`, which returns a NAIVE datetime, into a column declared `DateTime(timezone=True)` and compared in `_claim_batch` against an AWARE `datetime.now(timezone.utc)` (R1: shared utility reimplementation, where the behavioural difference is the tz-awareness).
F0313	W2	5	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `enqueue_for_event`, `next_attempt_at=datetime.utcnow()`	`enqueue_for_event` writes a naive `datetime.utcnow()` into timezone-aware columns	`next_attempt_at` is declared `DateTime(timezone=True)` and every other timestamp in the change uses an aware value (`models._now()`, `_claim_batch`'s `datetime.now(timezone.utc)`, `_finish`'s `datetime.now(timezone.utc)`), but this one site writes a naive value, and `_claim_batch` then compares that column against an aware `now`.
F0314	W2	4	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `next_attempt_at=datetime.utcnow()`	`enqueue_for_event` writes a naive `utcnow()` into a column the rest of the code treats as timezone-aware	this is the one place in the change that uses naive `datetime.utcnow()`; `app/webhooks/models.py` already defines `_now()` returning `datetime.now(timezone.utc)` and declares the column `DateTime(timezone=True)`, `_claim_batch` compares against an aware `datetime.now(timezone.utc)`, and `_finish` writes an aware value — the new call site reimplements the module's own helper and gets it wrong (R1). Separately, the migration declares `next_attempt_at TIMESTAMP` (without time zone) while the model declares `timezone=True`, so the storage type and the ORM type disagree for `next_attempt_at`, `created_at`, and `updated_at` in both tables.
F0315	N	1	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `enqueue_for_event`, `next_attempt_at=datetime.utcnow()`	`enqueue_for_event` writes a naive timestamp while every other site in the diff uses an aware one	`datetime.utcnow()` returns a tz-naive value written into a `DateTime(timezone=True)` column that `_claim_batch` then compares against the aware `datetime.now(timezone.utc)`, and `app/webhooks/models.py` already defines `_now()` returning exactly the aware value this line needed — the new code reimplements an in-diff helper, incorrectly (R1/R3, cross-cutting: `_claim_batch`, `_finish`, and both model defaults all use the aware form; this is the single missed site).
F0316	W2	1	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `next_attempt_at=datetime.utcnow()` vs `_claim_batch`'s `datetime.now(timezone.utc)`	`enqueue_for_event` writes a naive timestamp while the reader compares aware ones	the module reimplements a timestamp the change already provides — `app/webhooks/models.py` defines `_now()` returning `datetime.now(timezone.utc)` and uses it as the default for every other datetime column — and picks the deprecated naive `utcnow()` instead (R1), while `migrations/0042_webhook_delivery.sql` declares every column `TIMESTAMP` without time zone, disagreeing with the ORM's `DateTime(timezone=True)`.
F0317	N	6	a	Major	app/webhooks/delivery.py	"app/webhooks/delivery.py — `_claim_batch` (sets `status = ""in_flight""`), `run_worker` (`asyncio.gather` without `return_exceptions`)"	`in_flight` has no exit on the failure path and no reaper	a row leaves `in_flight` only through `_finish`, which is reached only when `deliver` returns normally; a process crash, a `DetachedInstanceError`, a `CheckViolation`, or a sibling coroutine's exception aborting the `gather` leaves rows in `in_flight` with nothing anywhere that ever resets them, and the same exception escapes the `while True` loop and terminates `run_worker` permanently.
F0318	W2	5	c	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` / `deliver` / `_finish`	`in_flight` has no exit path other than the happy one, and nothing reaps it	"rows enter `in_flight` at claim time and leave it only when `_finish` runs to `delivered` or `failed_permanent`; a worker crash, a redeploy, an `IntegrityError` in `_finish`, or a hang inside `send_once` leaves the row in `in_flight` forever, and `_claim_batch` only ever selects `status == ""pending""` (R38, non-terminal transient state with no failure exit and no bounded timeout)."
F0319	W2	1	b	Major	app/webhooks/delivery.py	"app/webhooks/delivery.py — `_claim_batch` (`row.status = ""in_flight""`), `_finish`"	`in_flight` has no exit path — a crash or an error wedges deliveries permanently	`_claim_batch` moves rows to `in_flight` and commits, but nothing anywhere in the diff transitions a row out of `in_flight` except a completed `deliver` — there is no timeout, no reaper, and no startup reset, so any worker crash, deploy, OOM, or the `CheckViolation` described above strands every claimed row (R38 non-terminal transient state).
F0320	N	6	b	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch` (`row.status = ""in_flight""`) and `_claim_batch`'s filter `status == ""pending""`"	`in_flight` has no exit path, so a crash strands rows forever (R38)	Rows are flipped to `in_flight` and committed before any attempt, but nothing ever moves them back — the poller only ever selects `pending`, so a worker crash, a `gather` exception, or the `failed_permanent` CHECK violation above leaves them unreachable.
F0321	W2	3	c	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch` sets `row.status = ""in_flight""`; `_finish` is the only writer that leaves it"	`in_flight` has no exit path, so a crash wedges deliveries forever	"`in_flight` is entered before the HTTP attempt and left only when `_finish` runs, and `_claim_batch` selects only `status == ""pending""`, so any worker crash, unhandled exception, or the CHECK-constraint failure above strands the row permanently (R38 non-terminal transient state, persisted variant)."
F0322	N	3	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch`, `deliver`, `_finish`	`in_flight` has no exit path, so any interruption wedges deliveries permanently	rows are set to `in_flight` at claim time and are only ever moved out by a successful `_finish`, so a worker crash, a process restart, a `DetachedInstanceError`, or any exception that is not `httpx.HTTPError` (a `TypeError` in serialization, the check-constraint violation above) leaves the row in a non-terminal state that no query will ever select again.
F0323	N	3	c	Major	app/webhooks/delivery.py	app/webhooks/delivery.py — `_claim_batch` / `_finish`; app/webhooks/models.py — `STATUSES`	`in_flight` is a non-terminal state with no exit path (R38)	"`_claim_batch` moves rows to `in_flight` and only `_finish` moves them out, so a worker crash, a pod eviction, or the `IntegrityError` described above wedges the row permanently — `_claim_batch` selects `status == ""pending""` and will never see it again, and no timeout or reaper exists."
F0324	W2	4	b	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` (sets `in_flight`), `deliver`, `_finish`	`in_flight` is a non-terminal state with no exit, and `next_attempt_at` is never advanced	"`_claim_batch` selects only `status == ""pending""`, so once a row is marked `in_flight` nothing can ever reclaim it if the worker crashes, is redeployed, or raises anywhere in `deliver`, and `next_attempt_at` — the column that exists to schedule the retry — is written once at enqueue and never updated (R38, mode 1: transition out of the transient state exists only on the success and exhausted-attempts paths, with no timeout)."
F0325	N	1	b	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch` (`row.status = ""in_flight""`) with no counterpart anywhere in the diff"	`in_flight` is a non-terminal state with no failure exit and no reaper	rows enter `in_flight` on claim and leave only via the `_finish` calls on `deliver`'s success and permanent-failure paths, so a worker crash, a lease expiry, a CheckViolation, or the detached-instance error above strands them permanently (R38 failure mode 1: an async transition with no explicit failure-exit and no bounded timeout).
F0326	N	1	c	Major	app/webhooks/delivery.py	"app/webhooks/delivery.py — `_claim_batch` (sets `status = ""in_flight""`) and `deliver` (only `_finish` leaves it)"	`in_flight` is a non-terminal state with no failure exit, timeout, or reaper	A row enters `in_flight` in a committed transaction and leaves it only when `deliver` reaches `_finish`; a worker crash, a container restart, an unhandled exception, or a hang leaves it there permanently, and nothing in the diff resets it (R38 mode 1: non-terminal transient state with neither a failure-exit nor a bounded timeout).
F0327	N	3	a	Major	app/webhooks/delivery.py	`app/webhooks/delivery.py` — `_claim_batch` (sets `in_flight`) with no path back to `pending`	`in_flight` is a non-terminal state with no reaper	"`_claim_batch` marks rows `in_flight` and commits, but the only transitions out are in `_finish`; a worker crash, a deploy, a `SIGKILL`, or the unhandled exception from the detached-ORM defect leaves rows in `in_flight` forever, and `_claim_batch` filters on `status == ""pending""` (R38 non-terminal transient state)."
F0328	W2	3	b	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch` sets `status = ""in_flight""`; nothing anywhere sets it back"	`in_flight` is a non-terminal state with no reaper	"`_claim_batch` selects only `status == ""pending""`, so once a row is marked `in_flight` the only exits are `_finish`'s two terminal writes inside `deliver`; a worker crash, an OOM kill, a deploy, or any of the exceptions above leaves the row unreachable forever (R38(1): the transient state has a success exit and a failure exit but no timeout and no recovery affordance)."
F0329	W2	6	a	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch` (`row.status = ""in_flight""`) and `deliver`"	`in_flight` is a non-terminal state with no reaper	rows are moved to `in_flight` at claim time and are returned to a terminal state only by `_finish` on the success or exhaustion path, so a worker crash, a deploy, an OOM kill, or the `IntegrityError` described above leaves the row in `in_flight` permanently — there is no timeout, no requeue and no exit (R38 clause 1).
F0330	W2	2	c	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch` (`row.status = ""in_flight""`) and `run_worker`'s `asyncio.gather`"	`in_flight` is a non-terminal state with no reaper, so any crash strands deliveries forever	A row enters `in_flight` at claim time and leaves it only through `_finish` on `deliver`'s two return paths; a worker crash, a `SIGTERM` mid-batch, or any exception that escapes `deliver` (`asyncio.gather` is called without `return_exceptions`, and `_finish` itself can raise — see the CHECK-constraint finding) leaves the row in `in_flight` with nothing anywhere that moves it back (R38 clause 1: no failure-exit and no bounded timeout).
F0331	W2	4	c	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch()` setting `row.status = ""in_flight""`"	`in_flight` is a non-terminal state with no reclaim path	rows are moved to `in_flight` and are only ever moved out by `_finish` at the end of a successful `deliver` call; nothing returns a row to `pending` if the worker is killed, redeployed, or dies on an exception mid-batch (R38 clause 1).
F0332	W2	4	a	Major	app/webhooks/delivery.py	"`app/webhooks/delivery.py` — `_claim_batch()` sets `row.status = ""in_flight""`; nothing anywhere returns a row from `in_flight` to `pending`"	`in_flight` is a non-terminal state with no reclaim path	rows enter `in_flight` on claim and leave it only through `_finish` on the success or permanent-failure path — a worker crash, a redeploy, an unhandled exception, or the loop-blocking `time.sleep` above leaves the row wedged in a transient state forever (R38 clause 1: no failure exit and no bounded timeout).
