id	arm	review	part	severity	file	title	what_is_wrong
G0137	W	4	2	Major	src/routes/import.ts — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB upload limit is applied after the whole body is buffered, and counts UTF-16 code units rather than bytes	`await req.text()` reads the entire request body into memory before the size test runs, and `String.length` counts UTF-16 code units, so a constant named `MAX_CSV_BYTES` admits roughly 3× that many bytes for a multibyte CSV and admits an unbounded body for the duration of the read.
G0138	W	4	2	Major	test/import/parse.test.ts — the only test file in the diff	the audit-guard change and the whole import path ship with no tests	the diff adds four new exported production symbols with runtime behaviour (`enterSystemOperation`, `contextSnapshot`, `runImport`, `POST`) plus a material change to the security control `assertAudited`, and the only test file covers `parseRows`; the audit exemption, the mutation allowlist, and the route's authorization
G0139	W	4	2	Major	docs/import.md — "Auditing" section	`docs/import.md` states an audit guarantee the code does not provide	the doc asserts "Every membership change writes an audit record", "the Prisma middleware refuses any mutating query that does not carry one", and "The staging writes are the single exception … the promotion step runs audited as normal" — all three are false as implemented, because the leaked `skipAudit` covers the prom
G0140	W	4	2	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is exported, unused, and does not provide the immutability its type suggests	nothing in the diff calls `contextSnapshot`, and its `Readonly<RequestContext>` return is a compile-time annotation over a shallow copy, so it neither protects the live context nor is exercised by any caller.
G0141	W	4	2	Minor	src/import/parse.ts — `const iEmail = cols.indexOf("email")`	a CSV whose header lacks an `email` column imports zero rows and returns 200	`indexOf` returns `-1` for a missing column and `f[-1] ?? ""` yields an empty email for every row, which `applyBatch` then counts as `rejected`, so a structurally wrong upload is indistinguishable from a file of bad addresses.
G0142	W	4	2	Minor	src/import/bulk.ts — `applyBatch`	`applyBatch` reads the whole batch at once and upserts row by row, while staging is chunked	staging deliberately chunks at `CHUNK = 200`, but the promotion step does an unbounded `findMany` for the batch and then one sequential `upsert` per row, so the memory bound the staging loop establishes is discarded one function later.
G0143	W	5	0	Critical	src/context/request.ts — `enterSystemOperation`; src/import/bulk.ts — `stageRows` line 1	the audit-skip flag is written into the caller's request context and never cleared, so the whole rest of the request writes unaudited	`enterSystemOperation()` mutates the live `AsyncLocalStorage` frame (`ctx.skipAudit = true`) instead of scoping the grant to a call, so the flag outlives `stageRows` and is still set for `applyBatch`'s `prisma.membership.upsert`, `runImport`'s `prisma.importStaging.deleteMany`, and the route's `prisma.orgActivity.creat
G0144	W	5	0	Critical	src/audit/guard.ts — `const MUTATIONS = new Set([...])` and the `if (!MUTATIONS.has(action	the new `MUTATIONS` allowlist omits `createMany`, so the audit guard now ignores a write the diff itself performs — and every other `createMany` in the codebase	the set enumerates `create, update, delete, deleteMany, updateMany, upsert` but not `createMany`, nor the other mutating Prisma middleware actions (`createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `runCommandRaw`), and this early return is new — before this diff `assertAudited` decided on every query, so the
G0145	W	5	0	Critical	src/import/parse.ts — `ALLOWED_ROLES`; src/import/bulk.ts — `applyBatch` `prisma.membershi	an org admin can grant `owner` (and rewrite any existing member's role) through the CSV	the route authorises `admin` **or** `owner`, the parser accepts `owner` as a valid CSV role, and `upsert`'s `update` branch overwrites the `role` of an already-existing membership, so an `admin` can upload one row naming their own email with `role=owner` — or demote the real owner — with no check that the assigned role
G0146	W	5	0	Major	docs/import.md — "Auditing" section, "the promotion step runs audited as normal"	`docs/import.md` states the promotion step is audited, which the code it documents contradicts	the doc asserts that the staging writes are "the single exception" and that promotion is audited, but the leaked `skipAudit` flag means promotion is *not* audited, and the missing `createMany` member means staging never needed the exception at all — a claim strictly stronger than the implementation (R49 clause 2), and 
G0147	W	5	0	Major	src/import/bulk.ts — `runImport`, `applyBatch`	the three-phase import is not transactional, so a mid-batch failure leaves memberships half-applied and staging rows with user emails orphaned forever	`stageRows`, `applyBatch` and `prisma.importStaging.deleteMany` are three independently committing sequences with no wrapping transaction, and the `deleteMany` cleanup sits only on the success path, so a throw anywhere in the per-row `upsert` loop leaves some memberships changed, the rest not, and the whole staged batc
G0148	W	5	0	Major	src/routes/import.ts — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID()`	`batchId` is built from a client-supplied header, and `import_staging` has no org column, so two callers can be made to share one staging namespace	the caller fully controls `x-request-id`, so two concurrent imports from the same org can be forced onto an identical `batchId`, and `applyBatch` selects staged rows by `batchId` alone — the staging table carries no `org_id` and the `where` clause carries no tenancy predicate, so the org prefix in the string is a namin
G0149	W	5	0	Major	src/import/parse.ts — `parseRows`, `const [header, ...body] = lines` followed by `splitLin	an empty or whitespace-only upload crashes the parser with a TypeError	`csv.split(/\r?\n/).filter(l => l.trim() !== "")` yields `[]` for an empty or blank body, so `header` is `undefined` and `splitLine(undefined)` dereferences `line.length` — an unvalidated boundary input decided deep in business logic rather than at the schema (RS3), and the test file covers blank lines only when a head
G0150	W	5	0	Major	src/routes/import.ts — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`; sr	the 5 MB cap is applied after the whole body is buffered and counts UTF-16 units, and no row cap bounds the per-row upsert loop	`await req.text()` fully materialises the request body before the size is ever checked, and `String.length` measures UTF-16 code units, so a body of multi-byte characters passes a `5 * 1024 * 1024` check at up to roughly three times that many bytes; nothing then bounds the row count, and `applyBatch` issues one awaited
G0151	W	5	0	Major	test/import/parse.test.ts — the only test file in the diff; untested exports are `enterSys	five new production exports and the change to the audit guard ship with no test at all	the diff's nine tests all target `parseRows`, the one pure function with no security role, while the two changes that alter a security control — the `MUTATIONS` early return and the `skipAudit` branch — have no test proving they can fail, and the guard's deny side (`UnauditedWriteError`) is never exercised in either di
G0152	W	5	0	Minor	src/routes/import.ts — `POST`	is there a shared rate limiter this route is expected to inherit?	the new endpoint accepts a 5 MB body and performs thousands of database writes per call with no per-actor limit visible in the handler, but the diff does not contain the middleware or gateway layer, so I cannot ground the claim that no limiter applies (Finding Floor clause 2 — recorded as a question, not asserted).
G0153	W	5	0	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is exported but never called	the new export has no caller anywhere in the diff, and it shallow-copies a context that now includes `skipAudit`, so a future caller would carry a suspension flag into whatever it passes the snapshot to.
G0154	W	5	0	Minor	src/import/parse.ts — `ALLOWED_ROLES.includes(role)`	role matching is case-sensitive, so `Admin` is silently downgraded to `member` and never counted as rejected	the membership test compares the trimmed value verbatim while emails are lowercased two lines above, so a spreadsheet exporting `Admin` or `Owner` falls through to the documented `member` default with no signal in `ImportSummary.rejected`.
G0155	W	5	1	Critical	`src/context/request.ts` — `enterSystemOperation` (call site `src/import/bulk.ts` — `stage	the audit suspension is granted by mutating the request-scoped context and is never released, so every write after `stageRows` runs unaudited	`enterSystemOperation()` sets `skipAudit = true` on the object returned by `currentContext()` — the caller's own frame, created once per request in `src/routes/import.ts` — and nothing ever clears it, so the grant's lifetime is the whole request rather than the staging `createMany` it was written for.
G0156	W	5	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action))	`createMany` is absent from `MUTATIONS`, so the new early return turns the audit guard off for a whole class of writes	the set enumerates `create/update/delete/deleteMany/updateMany/upsert` but omits `createMany` — the very action this diff writes with at `src/import/bulk.ts` `prisma.importStaging.createMany` — and the new guard clause returns silently for every action not in the set, so the member-set was taken from the actions someon
G0157	W	5	1	Critical	`src/import/bulk.ts` — `applyBatch`, the `prisma.membership.upsert` `create`/`update` bloc	an org admin can grant the `owner` role, and silently rewrite existing members' roles, through the CSV	the route admits `session.role === "admin"` and then `applyBatch` writes `role: row.role` verbatim, with `"owner"` in `ALLOWED_ROLES` and no check that the acting session may grant the role it is writing, and the `update` branch applies to rows that already exist so it rewrites the role of current members rather than o
G0158	W	5	1	Major	`src/import/bulk.ts` — `runImport`	stage → apply → cleanup is three independent commits, and the cleanup is skipped on every failure path	`stageRows`, `applyBatch` (itself one `upsert` per row, each its own commit), and `prisma.importStaging.deleteMany` are separate transactions, and the `deleteMany` sits after `applyBatch` in the straight-line path so any throw in the loop skips it entirely (R5, plus the release-ordering shape RT11 flags for fixtures).
G0159	W	5	1	Major	`src/import/bulk.ts` — `runImport` (`const batchId = \`${ctx.orgId}-${ctx.requestId}\``); 	`batchId` is built from a client-supplied header and `import_staging` has no tenancy column, so the batch key is the only thing separating two concurrent imports	`requestId` is taken verbatim from the `x-request-id` header with no validation, so the caller names the batch key, and `import_staging` carries no `org_id` column or foreign key — the `where: { batchId }` string match is the entire row-selection predicate for both the promotion `findMany` and the `deleteMany`.
G0160	W	5	1	Major	`src/routes/import.ts` — `const csv = await req.text();` / `if (csv.length > MAX_CSV_BYTES	the 5 MB limit is applied after the whole body is buffered and counts UTF-16 units, and row validation lives in business logic rather than at the boundary	`await req.text()` has already materialised the entire request body in memory before the size check runs, and `String.length` counts UTF-16 code units rather than bytes, so a CSV of three-byte characters up to roughly 15 MB passes a constant named `MAX_CSV_BYTES`; the only validation of a row's contents is an `includes
G0161	W	5	1	Major	`docs/import.md` — the "Auditing" section	`docs/import.md` describes the audit control as stronger than the code implements, and that claim is what licenses the staging exception	the doc states that "the Prisma middleware refuses any mutating query that does not carry [an audit record]" and that "the promotion step runs audited as normal", but `assertAudited` only checks that `ctx.actorId` is non-empty — it never confirms an audit record exists — the `createMany` gap means mutating queries do p
G0162	W	5	1	Major	`test/import/parse.test.ts` — the only test file in the diff; untested new exports are `en	the entire security-relevant surface of this change ships untested	nine tests cover CSV field splitting, and nothing covers the audit guard's new early returns, the system-operation grant, the promotion loop, or the route's authorization — so the diff's only changed control has no test that can go red (RT6 for the new exports; RT7 because the changed guard has no executed mutation pro
G0163	W	5	1	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported, unused, and untested	nothing in the diff calls `contextSnapshot`, and its `Readonly<RequestContext>` return type is compile-time only — the returned object is an ordinary mutable copy.
G0164	W	5	1	Minor	`src/import/parse.ts` — `parseRows` (`const iEmail = cols.indexOf("email")`)	a CSV with a missing or absent header row is silently mis-parsed rather than rejected	when a required column is missing, `indexOf` returns `-1` and `f[-1] ?? ""` yields an empty email for every row instead of an error, and a file with no header line has its first data row consumed as the header and dropped entirely.
G0165	W	5	2	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts` — `stage	the audit exemption is granted for the whole request, not for the staging write	`enterSystemOperation()` sets `skipAudit = true` on the caller's own
G0166	W	5	2	Critical	`src/audit/guard.ts` — `const MUTATIONS`	`createMany` is missing from `MUTATIONS`, so the new staging write was never guarded at all	the new early return `if (!MUTATIONS.has(action)) return;` turns the guard
G0167	W	5	2	Major	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch`'s `upsert`	an org admin can grant `owner` — including to themselves — through a CSV row	`ALLOWED_ROLES` accepts `owner`, `applyBatch`'s `update` branch overwrites the
G0168	W	5	2	Major	`docs/import.md` — "Auditing" section	`docs/import.md` describes a control the code does not implement	the doc asserts "Every membership change writes an audit record" and "the
G0169	W	5	2	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	the staging batch key is client-supplied and the staging table is not org-scoped	`batchId` is `${orgId}-${requestId}` where `requestId` comes straight from an
G0170	W	5	2	Major	`src/routes/import.ts` — `const csv = await req.text()` / `csv.length > MAX_CSV_BYTES`	the 5 MB limit is applied after the whole body is in memory, and counts code units rather than bytes	`await req.text()` buffers the entire request body before the size test runs, so
G0171	W	5	2	Major	`src/import/bulk.ts` — `runImport`	no transaction and no cleanup path — a mid-import failure leaves memberships half-applied and staging rows orphaned	staging, promotion, and the staging `deleteMany` are three independent sets of
G0172	W	5	2	Major	`src/import/parse.ts` — `parseRows`, `const iEmail = cols.indexOf("email")`	a missing or BOM-prefixed `email` column silently rejects the entire file with a 200	the result of `indexOf` is never checked, so a header without an `email` column —
G0173	W	5	2	Major	`test/import/parse.test.ts` (and absent files) — `src/audit/guard.ts:assertAudited`, `src/	the security control that changed is the only thing in the diff with no test	the diff adds nine tests, all of them for `parseRows`, and none for the four new
G0174	W	5	2	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the exemption is logged at `debug` while ordinary audited writes log at `info`	the branch that suspends the control logs one level below the branch that enforces
G0175	W	5	2	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is a new export with no caller, no test, and no actual immutability	nothing in the diff calls it, and the `Readonly<RequestContext>` return type is
G0176	W	6	0	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts` — `stage	`enterSystemOperation()` suspends the audit control for the rest of the request, not for the staging write	the grant is expressed by writing `ctx.skipAudit = true` onto the caller's own context frame and nothing ever clears it, so the exception's lifetime is the whole request rather than the staging write it was granted for (R54).
G0177	W	6	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(	`MUTATIONS` omits `createMany`, so the audit guard returns before deciding on the importer's own write	the member set of "mutating action" is a hand-written literal list that includes `deleteMany`, `updateMany` and `upsert` but not `createMany` (nor `createManyAndReturn` / `updateManyAndReturn`), so the guard's first statement returns for a bulk insert — a class-membership derivation anchored on a supplied list rather t
G0178	W	6	0	Critical	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch`'s `prisma.mem	an org admin can grant themselves `owner` through the CSV `role` column	the route admits any `admin`, `ALLOWED_ROLES` accepts `"owner"`, and `applyBatch` writes `role: row.role` into the membership for an arbitrary email in both the `create` and the `update` branch, with no check that the caller is permitted to grant the role the row asks for.
G0179	W	6	0	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited` body	the audit control is documented as an enforceable boundary and implemented as a logger	the doc states "Every membership change writes an audit record; the Prisma middleware refuses any mutating query that does not carry one", but the function in the diff inspects no audit record at all — it checks that `ctx.actorId` is non-empty and emits `logger.info(...)`, which is class (d) *detection or audit only* d
G0180	W	6	0	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit is applied after the body is fully buffered, and counts UTF-16 units rather than bytes	two defects on the same two lines — the body is materialised in memory *before* the size is tested, so the cap bounds nothing it is named for; and `String.length` counts UTF-16 code units, so a constant named `MAX_CSV_BYTES` admits roughly 15 MB of multi-byte UTF-8 and rejects at no byte boundary.
G0181	W	6	0	Major	`src/import/bulk.ts` — `runImport`, and `stageRows`'s per-chunk `createMany`	stage → apply → delete are three independently committing steps, so a mid-run failure leaves memberships applied and staging rows orphaned	no transaction spans the read of `import_staging` and the writes it drives; `stageRows` commits once per 200-row chunk, `applyBatch` commits once per `upsert`, and `deleteMany` runs only on the success path (R5, including its transaction-split re-derivation clause — each chunk is its own sub-transaction).
G0182	W	6	0	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; `src/routes/im	`batchId` is derived from a client-supplied header, so two imports can collide on the staging namespace	`requestId` is taken verbatim from the `x-request-id` request header with no validation, and it is the only varying component of the key that `applyBatch`'s `findMany` and `runImport`'s `deleteMany` filter on.
G0183	W	6	0	Major	`test/import/parse.test.ts` — the only test file in the diff; untested symbols in `src/aud	the change's security-relevant surface ships with no test at all	the diff introduces four new exported production symbols and materially changes the audit guard, and every one of the nine tests exercises `parseRows` — the guard clause added in this diff is never executed by a test and was never proven able to fail (RT6, RT7; RT5 for the audit primitive that no test's call path reach
G0184	W	6	0	Minor	`src/routes/import.ts` — `POST`	is there a rate limiter in front of `POST /api/import`?	the handler in the diff performs authentication, an authorization check and a size check, and shows no rate limiting — but the diff contains no other route to compare against and no middleware layer, so whether a shared limiter already covers this path is not decidable from the change (Finding Floor clause 2: recorded 
G0185	W	6	0	Minor	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;`	an empty or blank-only body crashes the parser	`csv.split(/\r?\n/).filter(...)` yields `[]` for an empty or whitespace-only body, so `header` is `undefined` and `splitLine(undefined)` throws a `TypeError` on `line.length`.
G0186	W	6	0	Minor	`src/import/parse.ts` — `cols.indexOf("email")`; `src/import/bulk.ts` — `if (!row.email.in	a missing `email` header column silently rejects every row with no reason	`indexOf` returns `-1` for an absent column, `f[-1]` is `undefined`, so every row parses with `email: ""` and is later counted as rejected by the `includes("@")` test in `applyBatch` — and the existing test `defaults a missing role to member` pins the `-1` path as intended behaviour for `role`, which makes the same sil
G0187	W	6	0	Minor	`src/import/bulk.ts` — `if (!row.email.includes("@")) { rejected += 1; continue; }`	email validation sits in the promotion step rather than at the parse boundary	the only validation of an externally supplied email is a substring test performed after the value has been written to `import_staging`, rather than at the boundary where the CSV is parsed (RS3's "not deep in business logic"), and the rejection reason is never returned to the caller.
G0188	W	6	0	Minor	`src/import/parse.ts` — `ALLOWED_ROLES` and the `?? "member"` fallback; `migrations/0058_i	the default role is stated twice, in the parser and in the schema	the allowed-role vocabulary and its default live in a TypeScript array and a SQL default with nothing tying them together, and the column carries no `CHECK` constraint (R2).
G0189	W	6	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported but unused, and `Readonly` is not immutability	no caller in the diff uses it, and the `Readonly<RequestContext>` return type is a compile-time annotation over a plain spread — the returned object is mutable at runtime.
G0190	W	6	1	Critical	src/context/request.ts — `enterSystemOperation` (`ctx.skipAudit = true`), consumed at src/	`enterSystemOperation` sets the audit-skip flag on the caller's own context frame and nothing ever clears it, so the whole rest of the request runs unaudited	`currentContext()` returns the very object the route passed to `runWithContext`, so `ctx.skipAudit = true` mutates the request-scoped frame for its entire remaining lifetime rather than for the staging writes it was granted for — the grant's lifetime is the request, not the operation (R54).
G0191	W	6	1	Critical	src/audit/guard.ts — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action)) r	the new `MUTATIONS` allow-check omits `createMany`, so the guard early-returns on the very write this change adds — every `createMany` in the codebase is now unaudited	the set is a hand-supplied enumeration of Prisma mutating verbs that omits `createMany` (and `createManyAndReturn`, `updateManyAndReturn`, `$executeRaw`, `$executeRawUnsafe`), and the new early return converts "action I do not recognise" into "pass", which is fail-open in the direction R42 marks Critical; the evidence 
G0192	W	6	1	Critical	src/import/parse.ts — `ALLOWED_ROLES = ["member","admin","owner"]`; src/import/bulk.ts — `	an org admin can mint or overwrite an `owner` membership through the CSV, escalating past their own privilege	`src/routes/import.ts` treats `admin` and `owner` as distinct privilege levels at the gate, yet `applyBatch` writes `role: row.role` straight from the file with no comparison against the actor's own role and no check on the role of the membership being overwritten, so an `admin` may grant `owner` to any address and may
G0193	W	6	1	Major	src/import/bulk.ts — `runImport` (`batchId = \`${ctx.orgId}-${ctx.requestId}\``, then stag	no transaction and no cleanup on the failure path, and the batch id is derived from a client-supplied header	`deleteMany` is a plain statement after `applyBatch`, so any throw inside `applyBatch` leaves the staged rows behind, and `ctx.requestId` comes from the caller's `x-request-id` header (src/routes/import.ts), so a retry with the same header reuses the batch id and `applyBatch`'s `findMany({ where: { batchId } })` picks 
G0194	W	6	1	Major	migrations/0058_import.sql — `CREATE TABLE import_staging`; src/import/bulk.ts — `applyBat	`import_staging` carries no tenant column, so the promotion query's tenancy rests on an unwritten argument about UUID string lengths	the table has `batch_id`, `email`, `display_name`, `role` but no `org_id`, and both queries select rows by `batch_id` alone — cross-tenant separation currently holds only because the batch id happens to be prefixed with a fixed-width UUID, an accidental property that the previous finding's change to a bare UUID removes
G0195	W	6	1	Major	src/routes/import.ts — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the upload size limit counts UTF-16 code units after the whole body is already buffered, and nothing bounds the row count	`String.length` is code units, not bytes, so a UTF-8 file of up to roughly three times `MAX_CSV_BYTES` passes a check named for bytes, and the check runs *after* `req.text()` has materialised the entire body, so the constant bounds nothing at the point where memory is consumed.
G0196	W	6	1	Major	src/import/parse.ts — `parseRows` (`const iEmail = cols.indexOf("email")` … `f[iEmail] ?? 	`parseRows` treats a missing required column as a normal parse, so a headerless or mis-headed CSV silently imports nothing	`indexOf` returns `-1` for an absent column and `-1` is then used as an array index, which yields `undefined` and falls through to `""` — so a CSV exported without a header row (whose first data row is consumed as the header) or one spelling the column `e-mail` produces rows with empty emails rather than an error (R55:
G0197	W	6	1	Major	src/import/parse.ts — `parseRows` (`csv.split(/\r?\n/)`) with `splitLine`	`splitLine` cannot represent a newline inside a quoted field, so one member row becomes two broken ones	the CSV is split into lines before quoting is considered, so a quoted field containing a newline — which `splitLine`'s own quote handling implies the format supports — is torn across two "lines", and the second fragment is parsed as a fresh row; the same pre-split also means `splitLine`'s `quoted` state can never span 
G0198	W	6	1	Major	docs/import.md — "Auditing" section; src/audit/guard.ts — `assertAudited` doc comment	`docs/import.md` and the guard's own comment claim a control the implementation does not provide	three claims are false as written — "the Prisma middleware refuses any mutating query that does not carry [an audit record]" (the guard checks only that `ctx.actorId` is non-empty; it never looks for an audit record), "the staging writes are the single exception" (`createMany` is not in `MUTATIONS`, so it is exempt reg
G0199	W	6	1	Major	test/import/parse.test.ts — the only test file in the diff	the entire security-relevant half of the change ships with no test	the diff adds `enterSystemOperation`, `contextSnapshot`, `skipAudit`, the `MUTATIONS` early return, `runImport`, and the `POST` handler, and the only tests exercise `parseRows`; nothing asserts that `assertAudited` throws for an unaudited write, that the skip is scoped, that a non-admin is refused, or that a refused re
G0200	W	6	1	Minor	src/routes/import.ts — `POST`	is there a shared rate limiter this new route should be registering with?	the new endpoint carries authentication and a role check but no rate limiting, and it is expensive per request (megabyte body, one upsert round-trip per row) — but the diff does not contain the routing layer, so a limiter applied by shared middleware would not be visible here.
G0201	W	6	1	Minor	src/context/request.ts — `contextSnapshot`	`contextSnapshot` is exported but never called, and is a shallow copy	nothing in the diff calls it, so it ships as dead surface area, and its name suggests an isolated snapshot while `{ ...currentContext() }` copies only the top level.
G0202	W	6	2	Critical	`src/context/request.ts` — `enterSystemOperation` (`ctx.skipAudit = true`), consumed at `s	`enterSystemOperation` writes the audit-skip flag into the caller's request frame, so every write after the staging step runs unaudited	`runWithContext` stores one `RequestContext` object for the whole request and `enterSystemOperation` mutates that shared object with no restore and no call scope, so the grant's lifetime is the entire request rather than the staging write it was granted for.
G0203	W	6	2	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action))	`createMany` is missing from `MUTATIONS`, so the audit guard silently passes every bulk insert in the application	the guarded set is a hand-written blacklist of six action names that omits `createMany` — which is precisely the action `stageRows` uses — along with `createManyAndReturn`, `updateManyAndReturn`, and the raw-query actions, and the new early return turns every omitted name into an unchecked pass.
G0204	W	6	2	Critical	`src/import/parse.ts` — `ALLOWED_ROLES = ["member", "admin", "owner"]`; `src/import/bulk.t	an org admin can grant `owner` and demote an existing owner through the CSV, with no check that the actor may confer the role	the route admits `session.role === "admin"`, the parser accepts `owner` from the uploaded file, and `applyBatch` writes that role — and overwrites an existing member's role on the `update` branch — without ever comparing the requested role against the caller's own.
G0205	W	6	2	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — `assertAudited`	`docs/import.md` and the name `assertAudited` both claim a control the implementation does not provide	the doc states that the middleware "refuses any mutating query that does not carry [an audit record]" and that the staging writes are "the single exception", while the implementation only checks that `ctx.actorId` is non-empty (it never looks for an audit row) and has at least two further exceptions — the leaked `skipA
G0206	W	6	2	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB limit is checked in the wrong units and after the whole body is already buffered	`String.length` counts UTF-16 code units, not bytes as the constant's name asserts, and the check runs after `req.text()` has read and decoded the entire request body into memory.
G0207	W	6	2	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	the batch key is built from a caller-supplied header, so two concurrent imports can share one staging batch	`batchId` is caller-nameable (R57's write-surface clause), `import_staging` carries no uniqueness constraint on it and no `org_id` column at all, and `applyBatch` selects rows by `batchId` alone.
G0208	W	6	2	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `deleteMany`, no transact	a failure anywhere in `applyBatch` leaves memberships half-applied and the staging rows undeleted forever	the promotions are N independent commits with no transaction, and the staging cleanup is a bare statement on the success path only, so any throw between them commits a partial import and abandons the scratch rows (R5).
G0209	W	6	2	Major	`src/import/bulk.ts` — `applyBatch` (`for (const row of staged) { await prisma.membership.	`applyBatch` ignores the chunking the same file already defines, so one request issues one sequential round trip per row	`stageRows` batches its writes 200 at a time using the `CHUNK` constant declared at the top of the file, and `applyBatch` — processing the same rows — awaits one round trip per row with no batching and no cap on the number of rows (R17: the file's own batching primitive is not adopted by the second call site).
G0210	W	6	2	Major	`test/import/parse.test.ts` — the whole file, against `src/audit/guard.ts`, `src/context/r	the only test file covers `parse.ts`, so the changed audit control and every other new export ship untested	this diff adds the exported symbols `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary`, and `POST`, and materially changes the security control `assertAudited`, while the only test added exercises `parseRows` (RT6); the guard's new early return, the `skipAudit` branch, and the route's 401/403 denia
G0211	W	6	2	Major	`src/import/parse.ts` — `parseRows` (`const [header, ...body] = lines`, `cols.indexOf("ema	the parse boundary validates only `role`, so a bad header silently rejects every row and an empty body throws	an empty or whitespace-only body makes `header` undefined and `splitLine(header)` dereferences `undefined.length`; a header without an `email` column leaves `iEmail === -1` so every email parses to `""`; and the only address check is a substring test performed deep in `applyBatch` rather than at the boundary (RS3).
G0212	W	6	2	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported but never called, and its `Readonly` return is a compile-time-only shallow marker	no code in the diff calls `contextSnapshot`, and `Readonly<RequestContext>` neither freezes the object at runtime nor prevents a caller from writing `skipAudit` on it.
G0213	W	6	2	Minor	`src/routes/import.ts` — `export async function POST`	`POST /api/import` has no visible rate limiting — question, not assertion	the handler shows session and role checks but no limiter, and the endpoint is unusually expensive per call (RS2); the change does not contain the middleware layer, so this may already be covered upstream.
G0214	W	6	2	Minor	`src/import/bulk.ts` — `applyBatch` (`staged` loop) with `migrations/0058_import.sql` — `i	duplicate emails in one file are counted twice and the last occurrence silently wins	the same address listed twice stages two rows, increments `applied` twice, and the second row's role overwrites the first through the upsert's `update` branch.
G0215	W	7	0	Critical	`src/context/request.ts` — `enterSystemOperation` (writes `ctx.skipAudit = true` on the ca	`enterSystemOperation` grants the audit exemption to the whole request, not to the staging write	The grant is a mutation of the request-scoped object stored in `AsyncLocalStorage`, so its lifetime is the enclosing request rather than the staging call, and nothing anywhere in the diff ever clears it — every statement executed after `stageRows` returns inherits the exemption, including `applyBatch`'s `prisma.members
G0216	W	7	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(	the `MUTATIONS` allowlist omits `createMany`, so the audit guard fails open for bulk inserts everywhere	The set is a hand-written enumeration of Prisma mutating actions that omits `createMany`, `createManyAndReturn`, `updateManyAndReturn` and `$executeRaw`, and the new early return converts every omitted member into a silent pass for *all* callers of the middleware, not just the importer — the diff proves the omission ma
G0217	W	7	0	Critical	`src/routes/import.ts` — the `session.role !== "admin" && session.role !== "owner"` gate; 	an org admin can grant `owner` — including to their own membership — through the CSV	The route admits callers whose role is `admin`, `ALLOWED_ROLES` accepts `owner` from the file, and the upsert's `update` branch writes `role: row.role` for an existing membership with no check that the caller is entitled to assign that role or to modify that target, so an admin uploads one row carrying their own email 
G0218	W	7	0	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `deleteMany`) and `applyB	no transaction and no failure-path cleanup around staging, promotion and deletion	The read of `importStaging`, the N membership upserts and the `deleteMany` are independent statements with no transaction, and `deleteMany` is reachable only on the success path, so a failure in the middle of the loop leaves some memberships changed, the rest not, and the whole staging batch — rows carrying member emai
