id	arm	review	part	severity	file	title	what_is_wrong
F0113	S	4	1	Major	`src/import/bulk.ts` — `runImport` (the sequence `stageRows` / `applyBatch` / `prisma.impo	no transaction around stage → apply → delete, and the failure path leaves imported personal data in the staging table forever	Three independently committing steps run with no transaction and no `try`/`finally`, so a throw anywhere in `applyBatch`'s per-row loop leaves memberships partially applied and every staged row undeleted (R5).
F0114	S	4	1	Major	`src/routes/import.ts` — `export async function POST(req: Request)`, `const csv = await re	the route reads a raw text body with no content-type, origin, or CSRF check	The handler authorises on `getSession(req)` alone and accepts an unconstrained text body, with no `Content-Type` allowlist, no `Origin`/`Sec-Fetch-Site` check, and no CSRF token — a body shape that a cross-site HTML form can produce without triggering a CORS preflight.
F0115	S	4	1	Major	`src/routes/import.ts` — `session.role !== "admin" && session.role !== "owner"`; `src/impo	the role vocabulary is hardcoded in three places that must agree	The same closed role set is spelled out independently at the authorisation gate, the parse allowlist, and the schema default, with nothing tying them together (R2/R18).
F0116	S	4	1	Minor	`src/import/bulk.ts` — `applyBatch`: `if (!row.email.includes("@"))`	`includes("@")` is the only email validation before a membership is created	A string such as `"@"`, `"a@"`, or one carrying control characters, whitespace, or a display-name-style `x@y <z@w>` passes and becomes the unique key of a real membership row.
F0117	S	4	1	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the audit-skip signal is logged at `debug`	The one event that would reveal a leaked suspension in production is emitted below the level most deployments ship at, while ordinary audited writes are emitted at `info`.
F0118	S	4	2	Critical	`src/context/request.ts` — `enterSystemOperation`, and `test/` (no test file covers it)	the audit-suspension leak is invisible to the only test shape anyone would write	`enterSystemOperation()` sets `skipAudit` on the *request-scoped* context and never clears it, so the suspension outlives `stageRows` and covers `applyBatch`'s `membership.upsert` and the route's `prisma.orgActivity.create` — and the diff ships zero tests for `assertAudited`, so nothing observes it.
F0119	S	4	2	Critical	`src/routes/import.ts` — `POST`, lines with the 401 and 403 branches	the new privileged route ships with no test on either side of its authorization guard	the diff adds an org-admin-only mutation endpoint and adds no route test at all, so neither the deny side (RT8) nor the allow side (RT10) of `session.role !== "admin" && session.role !== "owner"` is exercised.
F0120	S	4	2	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` / `assertAudited`	nothing pins the guard's action allowlist, and the diff's own bulk write is outside it	the audit guard's coverage is now a hand-written list of six action names with no test enumerating it, and `src/import/bulk.ts` calls `prisma.importStaging.createMany` — `createMany` is not in the set, so the guard returns before it ever reaches the `skipAudit` branch.
F0121	S	4	2	Major	`src/audit/guard.ts` — `assertAudited` (the Prisma middleware that calls it is not in the 	no test reaches the production call path where the guard is actually enforced	the guard's docstring says it is "called by the Prisma middleware before every mutating query", but the middleware registration appears nowhere in this change, and any test written against `assertAudited` directly verifies a function without proving the middleware invokes it for the new `createMany`/`upsert`/`create` c
F0122	S	4	2	Major	`src/context/request.ts`, `src/import/bulk.ts`, `src/routes/import.ts` — new exported symb	five of the seven new or changed production exports arrive with no test	RT6 — the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary`, and `POST`, and changes the behaviour of `assertAudited`, while the only test file added is `test/import/parse.test.ts`, which covers `parseRows` alone.
F0123	S	4	2	Major	`src/import/bulk.ts` — `stageRows`, `applyBatch` (module-private), `import { prisma } from	`src/import/bulk.ts` has no seam, so the tests RT6 demands cannot be written as-is	RT2 — the two functions carrying all the staging and promotion logic are not exported, and both the database client and the request context are bound at module scope, so a unit test can only reach them through `runImport` with a module-level mock of `../db`.
F0124	S	4	2	Major	`test/import/parse.test.ts` — the whole suite; `src/import/parse.ts` — `parseRows`, `split	the CSV parser's tests stay green under mutations of the code they appear to cover	every fixture in the suite uses a lowercase header and exactly one body row, so `cols`' `.trim().toLowerCase()` normalisation, the multi-row `body.map`, and the entire embedded-newline and malformed-input space are unpinned — deleting `.toLowerCase()` from the header mapping leaves all nine tests green.
F0125	S	4	2	Major	`src/import/bulk.ts` — `const CHUNK = 200`, the `for (let i = 0; i < rows.length; i += CHU	the chunk loop and every multi-row path are unexercised, at any size	no test in the diff feeds more than one row to anything, so the chunking loop, the `staged` accumulator, and `applyBatch`'s per-row loop are all covered by a single iteration; replacing `i += CHUNK` with `i += rows.length` leaves the suite green.
F0126	S	4	2	Major	`migrations/0058_import.sql` — `import_staging`, `org_activity`	CI has no check tying the new migration to the ORM schema it is supposed to back	the migration creates snake_case tables while `src/import/bulk.ts` and `src/routes/import.ts` address `prisma.importStaging` and `prisma.orgActivity`, and no Prisma schema change and no migration-verification step appears anywhere in the diff, so nothing in CI proves the two halves agree.
F0127	S	4	2	Minor	`src/routes/import.ts` — `MAX_CSV_BYTES`, `if (csv.length > MAX_CSV_BYTES)`	the upload size limit's boundary is untested and the limit is not the one documented	no test exercises the 413 branch, and `csv.length` counts UTF-16 code units rather than bytes, so the check does not measure what its constant, its error, and `docs/import.md` all call a byte limit.
F0128	S	4	2	Minor	`docs/import.md` — the "Auditing" section	`docs/import.md` states an audit guarantee no test pins	the doc asserts "the promotion step runs audited as normal" and that staging is "the single exception", which is a testable claim about the system that no test in the diff makes.
F0129	S	5	0	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts` — `stage	`enterSystemOperation()` leaks the audit suspension for the rest of the request	the grant is expressed by mutating `skipAudit` on the caller's own `RequestContext` object — the single object `AsyncLocalStorage` holds for the whole `runWithContext` scope — and nothing ever clears it, so the suspension's lifetime is the request rather than the staging writes it was granted for (R54, Critical tier: t
F0130	S	5	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])`, and the new `if (!MUTATIONS.has	the audit guard's action allowlist omits `createMany`, so bulk inserts are fail-open	the mutating-action set is a six-element hand-written blacklist-by-omission that leaves out `createMany` — the very action this diff's own `stageRows` uses — as well as `createManyAndReturn`, `updateManyAndReturn`, and every `$executeRaw*` / `$queryRaw*` variant, and the new early return passes all of them straight thr
F0131	S	5	0	Critical	`src/import/bulk.ts` — `prisma.importStaging.*`, and `src/routes/import.ts` — `prisma.orgA	the Prisma models the new code calls are never declared anywhere in the change	the change ships raw DDL in `migrations/0058_import.sql` and calls generated Prisma model accessors for both new tables, but none of the 8 changed files is a Prisma schema — and the client's model accessors exist only for models declared there, as does the `orgId_email` compound unique that `applyBatch`'s `where: { org
F0132	S	5	0	Major	`docs/import.md` — "Auditing" section; `src/import/bulk.ts` — `stageRows` docstring; `src/	docs and comments assert the opposite of what the code does, and the false rationale is what licenses the audit exemption	three load-bearing claims are false against this same diff — "the promotion step runs audited as normal" (it does not, per finding 1), "scratch rows the operator can inspect before applying" (`runImport` stages, applies and `deleteMany`s in one request, with no operator step in between and nothing surviving the call), 
F0133	S	5	0	Major	`src/import/bulk.ts` — `runImport`	stage → apply → cleanup are three independent commit scopes, so a mid-batch failure half-applies and orphans the staging rows	`stageRows`, `applyBatch` and the trailing `deleteMany` commit independently with no transaction and no `try/finally`, and `applyBatch` issues one `upsert` per row (R5, including its transaction-split clause: the "membership change and its activity record are atomic" invariant is not verified for any resulting sub-scop
F0134	S	5	0	Major	`src/import/bulk.ts` — `applyBatch`, the `update: { displayName, role }` payload; with `sr	the upsert's update branch silently rewrites `role`, so a role-less CSV demotes every existing admin	`parseRows` coerces a missing or unrecognised role to the literal `"member"` — it cannot represent "the CSV did not say" — and `applyBatch` writes that coerced value into the update branch of every already-existing membership, so absence of a column is applied as an assertion about role.
F0135	S	5	0	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``; `src/routes/im	`batchId` is derived from a caller-supplied header, so two concurrent imports can share one batch	the write key an entire batch is addressed by is a value the client names, and it is neither unique nor unguessable per import; `applyBatch` selects on `batchId` alone (`findMany({ where: { batchId } })`) and `runImport` deletes on `batchId` alone, while `import_staging` in `migrations/0058_import.sql` carries no `org_
F0136	S	5	0	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;`; `src/routes/impor	`parseRows` throws on an empty body and the route catches nothing	when the upload has no non-blank line, `lines` is `[]`, `header` is `undefined`, and `splitLine(undefined)` dereferences `line.length`; nothing in `POST` wraps the call, and a header missing its `email` column is the same silent shape — `iEmail === -1` yields `email: ""` for every row, which `applyBatch` then rejects w
F0137	S	5	0	Major	`src/import/parse.ts` — `parseRows`, `csv.split(/\r?\n/)`; `splitLine`	`splitLine` handles quotes per line, so a quoted field containing a newline is torn into two rows	the CSV is split into lines before quote state is tracked, so an RFC 4180 record with an embedded newline inside a quoted field becomes two records, and `splitLine` returning with `quoted` still true is never reported.
F0138	S	5	0	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	`MAX_CSV_BYTES` is compared against UTF-16 code units, after the entire body is already resident	`req.text()` materialises the whole request body before the check runs, so the limit bounds nothing, and `String.length` counts UTF-16 code units rather than the bytes its name promises — a roster of three-byte CJK names passes a "5 MB" check at roughly 15 MB on the wire.
F0139	S	5	0	Minor	`src/import/bulk.ts` — `stageRows`, `staged += chunk.length`	`staged` counts submitted rows, not inserted ones	`createMany` returns `{ count }` and that value is discarded in favour of the size of the slice that was submitted.
F0140	S	5	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is an exported symbol with no caller	the function is added, exported, and never called anywhere in the diff, and its shallow spread is a copy of a mutable frame rather than a defensive one.
F0141	S	5	0	Minor	`migrations/0058_import.sql` — `CREATE TABLE import_staging`; `docs/import.md` — "`POST /a	`import_staging` has no retention path and the docs' route path does not match the module	the only deletion of staging rows is the happy-path `deleteMany` in `runImport` (see the Major transaction finding), and the migration adds no TTL, no `down`, and no `org_id`; separately the doc advertises `/api/import` while the handler lives at `src/routes/import.ts`, with no `api` segment visible anywhere in the dif
F0142	S	5	1	Critical	`src/context/request.ts` — `enterSystemOperation()` (writes `ctx.skipAudit = true` on the 	`enterSystemOperation()` disarms the audit guard for the rest of the request, not for the staging write it was granted for	the suspension is written into the ambient `AsyncLocalStorage` frame the whole request shares and is never released, so its lifetime is the request rather than the `createMany` it was granted for (R54: control suspension granted through ambient context state, Critical because the suspended control is the audit trail).
F0143	S	5	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the added `if (!MUTATIONS.ha	the new `MUTATIONS` allowlist omits `createMany`, so the guard no longer sees an entire class of writes	`assertAudited` changed from deciding on *every* action the Prisma middleware forwards to deciding only on six enumerated names, and the enumeration was written from the actions this feature happens to use rather than derived from the defining primitive — `createMany` is missing, as are `createManyAndReturn`, `updateMa
F0144	S	5	1	Critical	`src/import/parse.ts` — `const ALLOWED_ROLES = ["member", "admin", "owner"]`; sink at `src	an org admin can grant `owner` through the CSV, and can overwrite an existing owner's role	`src/routes/import.ts` authorises the *route* (`session.role` must be `admin` or `owner`) but nothing authorises the *grant* — the `role` column is taken from attacker-supplied CSV, validated only against a global allowlist that includes `owner`, and written straight into `membership.role` with no comparison against th
F0145	S	5	1	Major	`docs/import.md` — the "Auditing" section	`docs/import.md` states the promotion step is audited and that staging is the single exception; both claims are false as implemented	the doc declares the audit control an enforceable boundary ("the Prisma middleware refuses any mutating query that does not carry one", "the staging writes are the single exception", "the promotion step runs audited as normal") when the implementation leaks the exemption to every later write in the request (finding 1) 
F0146	S	5	1	Major	`src/routes/import.ts` — `export async function POST(req: Request)`	`POST /api/import` has no rate limiter	a new authenticated mutation endpoint that accepts a 5 MB body and performs one database round trip per CSV row ships with no rate limiting (RS2).
F0147	S	5	1	Major	`src/routes/import.ts` — `const csv = await req.text();` followed by `if (csv.length > MAX	the 5 MB cap is checked after the whole body is already buffered, and counts UTF-16 code units rather than bytes	`await req.text()` reads the entire request body into memory before the size test runs, and `String.prototype.length` counts UTF-16 code units, so a body of multi-byte characters passes a check named `MAX_CSV_BYTES` at up to roughly three times that many bytes (RS3: validation performed after the resource it is meant t
F0148	S	5	1	Major	`src/import/bulk.ts` — `const batchId = \`${ctx.orgId}-${ctx.requestId}\``, consumed by `a	`batchId` is built from a caller-controlled header and is the only isolation between staged row sets	`requestId` comes straight from the client's `x-request-id` header in `src/routes/import.ts` with no validation, and the staging table carries no tenant column, so a string the caller chooses is the sole key that decides which rows `applyBatch` promotes into memberships and which rows `deleteMany` destroys (R51: the ef
F0149	S	5	1	Major	`src/import/bulk.ts` — `runImport` (`await prisma.importStaging.deleteMany(...)` runs only	no row-count bound, no transaction, and no cleanup on the failure path — staged personal data survives a failed import	a 5 MB CSV yields an unbounded row count that is staged and then promoted one round trip at a time with no transaction and no cap, and the `deleteMany` that removes the staged copies is a plain statement after `applyBatch`, so any throw in the loop leaves the batch's rows — email addresses and display names — sitting i
F0150	S	5	1	Major	`src/context/request.ts` — `RequestContext.skipAudit?: boolean` and the `enterSystemOperat	`skipAudit` is an ordinary optional field on `RequestContext`, so the "only system operations may call this" rule is a comment, not a control	any caller of `runWithContext` can pass `{ ..., skipAudit: true }` in the initial context without going through `enterSystemOperation` at all, so the authority that bounds the audit exemption is a convention enforced by a doc comment (R49: a control declared as an enforceable boundary and implemented as a best-effort t
F0151	S	5	1	Minor	`src/routes/import.ts` — `POST`, `const csv = await req.text()`	the state-changing endpoint accepts a plain-text body with no origin or content-type check	the handler reads the body as text regardless of `Content-Type`, which makes the request a CORS "simple request" that a cross-origin page can issue; if `getSession(req)` reads a cookie, nothing in the handler distinguishes a same-site submission from a forged one.
F0152	S	5	1	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot()` is unused and advertises immutability it does not provide	nothing in the diff calls it, and `Readonly<RequestContext>` is a compile-time, shallow annotation over a fresh object literal, so the name promises a protection the return value does not carry.
F0153	S	5	1	Minor	`migrations/0058_import.sql` — `role text NOT NULL DEFAULT 'member'`	`import_staging.role` has no CHECK constraint, so the role allowlist exists only in the parser	the set of legal roles is enforced only by `ALLOWED_ROLES` in `src/import/parse.ts`, and the table that stores them accepts any text with a default of `member`.
F0154	S	5	1	Minor	`src/import/bulk.ts` — `if (!row.email.includes("@"))`	`applyBatch`'s email check accepts anything containing `@`	the only validation applied to the identity that keys the `membership` upsert is the presence of one character.
F0155	S	5	2	Critical	`src/audit/guard.ts` — `assertAudited`	the rewritten audit guard ships with no test at all	`assertAudited` gained two new early-return branches (`MUTATIONS`
F0156	S	5	2	Critical	`src/audit/guard.ts:66` — `const MUTATIONS`	nothing pins the `MUTATIONS` action list, and it is already short one member	the new allowlist decides which Prisma actions the audit guard
F0157	S	5	2	Critical	`src/import/bulk.ts` — `stageRows` / `applyBatch`; `src/context/request.ts` — `enterSystem	no test observes the audit suspension in the same context that granted it	`enterSystemOperation()` writes `skipAudit` into the caller's
F0158	S	5	2	Major	`src/context/request.ts` (`enterSystemOperation`, `contextSnapshot`), `src/import/bulk.ts`	five new exported production symbols, one of them tested	RT6 — the diff introduces five exported runtime symbols and the
F0159	S	5	2	Major	`src/import/bulk.ts` — `stageRows`, `applyBatch`, module-level `prisma` import	the importer has no seam, so the audit behaviour cannot be tested at all	RT2 — before demanding the tests above I checked they are
F0160	S	5	2	Major	`src/routes/import.ts` — `POST`, lines 257-265	the route's authz gate is added with neither deny-side nor allow-side tests	a new 401/403 gate and a 413 size gate ship with no test file
F0161	S	5	2	Major	`src/import/parse.ts` — `parseRows`; `test/import/parse.test.ts`	`parseRows` is untested on every degenerate input, and one of them throws	all nine cases feed a well-formed header and at least one body
F0162	S	5	2	Major	`src/import/parse.ts` — `splitLine`; `test/import/parse.test.ts:323-331`	the quoting path is tested only where it succeeds	the two quoting cases cover a comma inside quotes and a doubled
F0163	S	5	2	Major	`migrations/0058_import.sql`; `src/import/bulk.ts` — `prisma.importStaging`, `src/routes/i	the migration and the ORM models it must match are not exercised by any test or CI check	two new tables are added and no test in the diff applies the
F0164	S	5	2	Minor	`test/import/parse.test.ts:341-343` — `"keeps an allowed role"`	the role allowlist's allow side is covered for one value out of three	only `owner` is asserted to survive the allowlist; `admin` and
F0165	S	5	2	Minor	`src/import/bulk.ts` — `runImport` / `ImportSummary`	the summary the API returns is asserted nowhere	`staged`, `applied`, `rejected`, and `batchId` are the entire
F0166	S	5	2	Minor	`docs/import.md` — "Auditing" section	the doc states an audit guarantee no test holds	the doc asserts that "the promotion step runs audited as normal"
F0167	S	6	0	Critical	`src/context/request.ts` — `enterSystemOperation` (sets `ctx.skipAudit = true`); consumed 	`enterSystemOperation()` mutates the shared request context, so the audit control stays off for the rest of the request	`currentContext()` returns the live object held by the `AsyncLocalStorage` store, so `ctx.skipAudit = true` is a write to the caller's frame with the lifetime of the whole request rather than of the staging call, and nothing ever restores it — on the return path or the throw path.
F0168	S	6	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and the new `if (!MUTATIONS.has(	`MUTATIONS` omits `createMany`, so the audit guard fails open on the exact write this diff adds	the new early return narrows the guard from "every action the Prisma middleware forwards" to a hand-written six-member list, and that list is missing mutating actions the ORM really emits — `createMany` above all, plus `createManyAndReturn`, `updateManyAndReturn`, `executeRaw`, `queryRaw`, `runCommandRaw` — which is th
F0169	S	6	0	Major	`src/import/bulk.ts` — `applyBatch`, the `update:` branch of `prisma.membership.upsert`; w	`applyBatch` unconditionally rewrites `role` on existing memberships, and `parseRows` defaults an absent role column to `member`	the update branch always writes `role`, and `parseRows` manufactures `"member"` for any row whose role cell is missing, empty, or unrecognised, so the importer cannot distinguish "set this member's role to member" from "this CSV said nothing about roles".
F0170	S	6	0	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `prisma.importStaging.del	`runImport` has no transaction and no failure path — a mid-batch error leaves the org half-imported and the staging rows orphaned	staging, promotion, and cleanup are three independently committing sequences with no `prisma.$transaction` and no `try/finally`, and each `upsert` in `applyBatch` commits on its own (R5 transaction-split re-derivation: the "row applied and its audit side-effect are atomic" invariant is never re-verified per sub-transac
F0171	S	6	0	Major	`src/import/bulk.ts` — `runImport` (`` const batchId = `${ctx.orgId}-${ctx.requestId}` ``)	`batchId` is built from a caller-supplied `x-request-id` and `import_staging` has no org column, so concurrent imports can consume each other's staged rows	the only thing scoping a staged row to its import is a string the client fully controls, the table carries no `org_id` and no uniqueness constraint, and `applyBatch` re-derives its working set from that *name* rather than from the identities `stageRows` just wrote — R51's check-vs-use shape, with `findMany` and `delete
F0172	S	6	0	Major	`src/import/parse.ts` — `parseRows` (`const [header, ...body] = lines;` and `const iEmail 	`parseRows` throws on an empty upload and silently produces an all-rejected batch when the header lacks an `email` column	for an empty or whitespace-only body the filter leaves `lines` empty, `header` is `undefined`, and `splitLine(undefined)` dereferences `line.length` — an unguarded `TypeError`; and when the header has no `email` column `indexOf` returns `-1`, `f[-1] ?? ""` yields an empty email for every row, which `applyBatch` then re
F0173	S	6	0	Major	`docs/import.md` — "The staging writes are the single exception — they are scratch rows th	the staging round-trip advertises an inspect-before-apply capability that no code path provides	`runImport` stages, promotes, and deletes in one synchronous request, so the inspection window the comment and the doc describe never exists, and there is no endpoint, no batch-status record, and no persisted batch to inspect (R41: a declared capability with no backing path); the doc's "single exception" claim is also 
F0174	S	6	0	Minor	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	`MAX_CSV_BYTES` is compared against a UTF-16 length, and only after the whole body is buffered	`csv.length` counts UTF-16 code units, not bytes, so a CSV of non-ASCII display names can be roughly three times the named 5 MB limit and still pass, and the check runs after `req.text()` has already materialised the entire body in memory.
F0175	S	6	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot()` is added, exported, and never called	the diff introduces a public helper no caller in the change uses, and its `Readonly<RequestContext>` return type is a compile-time claim over a plainly mutable object — nothing prevents a consumer from writing `skipAudit` on the copy and being surprised it has no effect.
F0176	S	6	0	Minor	`src/import/bulk.ts` — `applyBatch` (`applied += 1` inside the loop)	duplicate emails within one CSV are applied twice and inflate `applied`	nothing de-duplicates rows by email, so two rows naming the same address perform two upserts and increment `applied` twice, with last-row-wins deciding the final `displayName` and `role` — an unstated precedence over a privilege-bearing field.
F0177	S	6	0	Minor	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/routes/import.ts` — `session.role !== "admin	role vocabulary and the two documented limits are each duplicated across files	the role vocabulary exists as an array in `parse.ts`, as inline literals in the route, and as an unconstrained column default in the migration (R12/R2), and the doc restates `MAX_CSV_BYTES` and `CHUNK` as prose numbers that drift the first time either constant changes (R27).
F0178	S	6	1	Critical	`src/context/request.ts` — `enterSystemOperation()` (`ctx.skipAudit = true`), consumed at 	`enterSystemOperation()` suspends the audit control for the whole request, not for the staging write	`currentContext()` returns the single `RequestContext` object that `runWithContext` put in the AsyncLocalStorage frame, so setting `skipAudit` on it mutates the caller's frame for the remainder of the request and nothing ever restores it — the grant's lifetime is the request, not the call (R54, ambient-flag shape exact
F0179	S	6	1	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set([...])` and `if (!MUTATIONS.has(action))	the new `MUTATIONS` set omits `createMany` — the action this very diff uses — so the audit guard is fail-open for actions it does not enumerate	the guard now blacklists six action names and returns *allow* for everything else, but the Prisma mutating-action set also contains `createMany`, `createManyAndReturn`, `updateManyAndReturn`, `$executeRaw`/`$executeRawUnsafe`, `$queryRaw`/`$queryRawUnsafe`, `runCommandRaw` and `aggregateRaw` — a member-set taken from a
F0180	S	6	1	Critical	`src/audit/guard.ts` — the unchanged doc comment ("Called by the Prisma middleware before 	two adjudicators now decide "is this a mutating query", by different semantics	the middleware already decides which queries are mutating and only calls `assertAudited` for those; the diff adds a second, narrower decision of the same predicate inside the callee, and the two disagree by construction in both directions (R48) — the weaker one approves what the stronger denies.
F0181	S	6	1	Critical	`src/import/parse.ts` — `ALLOWED_ROLES = ["member", "admin", "owner"]`; `src/routes/import	an org admin can grant and overwrite the `owner` role through the CSV	the route authorizes any `admin`, the parser accepts `owner` as a valid role, and the upsert writes `row.role` on both the create *and* the update branch, with no check that the granted role ranks at or below the actor's own and no guard on the actor's own membership row (OWASP A01/A04 — vertical privilege escalation t
F0182	S	6	1	Major	`docs/import.md` — the "Auditing" section; `src/context/request.ts` — the `enterSystemOper	the docs and comments claim a control the implementation does not provide	three claims are false against this same diff — "Every membership change writes an audit record" (the promotion step runs with `skipAudit` set), "the Prisma middleware refuses any mutating query that does not carry one" (`createMany` is not a refused action), and "the staging writes are the single exception" (the excep
F0183	S	6	1	Major	`src/routes/import.ts` — `prisma.orgActivity.create({ ... detail: `${result.applied} appli	the durable audit record is aggregate-only and is written outside the transaction it describes	the only durable record of the import is a single free-text row written after `runImport` returns, and no transaction spans the membership upserts and that row — R5's transaction-split clause requires the "action X and its audit row Y are atomic" invariant to hold per committed unit, and here there is no unit at all.
F0184	S	6	1	Major	`src/routes/import.ts` — `export async function POST(req: Request)`	no rate limit on the new `POST /api/import` route	a new authenticated mutation endpoint ships with no rate limiting (RS2), and each accepted request costs a 5 MB read, an unbounded parse, a bulk insert and one upsert per row.
F0185	S	6	1	Major	`src/routes/import.ts` — `const csv = await req.text();` then `if (csv.length > MAX_CSV_BY	the entire request body is buffered before the size check, and the "bytes" limit is measured in characters	`req.text()` reads and decodes the whole body into memory before any bound is applied, so the 413 is returned only after the allocation it exists to prevent has already happened; and `csv.length` counts UTF-16 code units against a constant named `MAX_CSV_BYTES`, so a multibyte CSV of up to roughly three times the inten
F0186	S	6	1	Major	`src/import/parse.ts` — `parseRows()`; `src/import/bulk.ts` — `applyBatch()` `if (!row.ema	no validation at the request boundary — the only checks are a role coercion in the parser and `includes("@")` deep in the apply loop	RS3's shape exactly — validation happens deep in business logic instead of at the schema level, and what validation exists is unsound: `cols.indexOf("email")` returns `-1` for a CSV with no `email` column, `f[-1] ?? ""` then yields an empty email for every row, `displayName` and `email` have no length bound, and an unk
F0187	S	6	1	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is built from a client-controlled header and is the only key scoping the staging read and delete	R51 — the decision (these are the rows I just staged) and the effectful use (promote them into memberships, then delete them) are separated by an interval and the use re-derives its subject from a *name* the caller partly controls, with no compare-and-swap and no ownership column to fall back on. A cross-org collision 
F0188	S	6	1	Major	`src/import/bulk.ts` — `await prisma.importStaging.deleteMany({ where: { batchId } })` pla	staged personal data survives every failure path, with no owner column and no retention bound	`import_staging` holds real email addresses and display names, and the only deletion is a straight-line statement that is skipped whenever `parseRows`, `applyBatch`, or any upsert throws — `docs/import.md` states "Rows are deleted once the batch is applied" as if it were unconditional.
F0189	S	6	1	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the suspension of a security control is logged below the level production retains, and without the actor	the one event that records "the audit control was bypassed for this write" is emitted at `debug` — invisible at a normal production log level — and it omits `actorId`, which the neighbouring `logger.info` line does include.
F0190	S	6	1	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot()` is added, never called, and cannot protect anything	the diff adds the copy primitive the safe form of `enterSystemOperation` would need, adopts it at zero call sites (R17 — helper introduced with no adoption), and the copy it returns is shallow with a compile-time-only `Readonly<T>`, so a future adopter gets no runtime protection from it.
F0191	S	6	1	Minor	`migrations/0058_import.sql` — `role text NOT NULL DEFAULT 'member'`	`import_staging.role` has no CHECK constraint	the role allowlist exists only in `src/import/parse.ts`, so the database will accept any string in the `role` column and the only thing preventing an arbitrary role from being staged is application code the audit guard has just been shown not to cover.
F0192	S	6	1	Minor	`src/import/parse.ts` — `displayName: (f[iName] ?? "").trim()`	`displayName` is stored and re-emitted with no neutralization of spreadsheet formula prefixes	a `displayName` beginning with `=`, `+`, `-` or `@` is stored verbatim, and CSV formula injection fires at the *export* boundary rather than the import one.
F0193	S	6	2	Critical	`test/` (file absent) — `src/import/bulk.ts` `stageRows`; `src/audit/guard.ts` `assertAudi	no test proves the audit control is re-armed after `enterSystemOperation()` returns	The diff adds a control suspension (`ctx.skipAudit = true`) that is set on the caller's own context frame and never cleared, and ships no test asserting that `assertAudited` refuses the very next write in the SAME request context — the one test shape that distinguishes a call-scoped grant from a leaked one (R54: "test 
F0194	S	6	2	Critical	`src/routes/import.ts` — `POST`, the `if (!session)` and `if (session.role !== "admin" && 	the route's authorization gate ships with no test on either side	The 401 and 403 branches are the only authorization on an endpoint that creates memberships and assigns the `owner` role, and no test file for `src/routes/` appears anywhere in the diff — neither a deny fixture (RT8) nor a paired allow fixture (RT10) exists.
F0195	S	6	2	Major	`src/import/bulk.ts` (`runImport`, `ImportSummary`), `src/context/request.ts` (`enterSyste	four of the five new production exports ship with no test, and the RT6 hook cannot see it	The diff's only test file covers `parseRows`, leaving the 126-line import engine, both context helpers and the route handler unexercised; RT6's mechanical detector runs in loose mode (any test file touched diff-wide satisfies it), so a clean hook run on this diff carries no information.
F0196	S	6	2	Major	`src/import/parse.ts` — `parseRows`, the `const [header, ...body] = lines` destructuring; 	`parseRows` throws on an empty or blank-only body and no test feeds it a degenerate CSV	For an empty or whitespace-only input the `filter` leaves `lines` empty, `header` is `undefined`, and `splitLine(header)` dereferences `line.length`; all nine tests prepend a well-formed header, so no case in the suite reaches this path.
F0197	S	6	2	Major	`src/import/parse.ts` — `cols.indexOf("email")` / `f[iEmail] ?? ""`; `test/import/parse.te	the missing-column axis is pinned for `role` but left open for `email`	`indexOf` returns `-1` for an absent column and `f[-1] ?? ""` yields `""`, so a header without an `email` column parses every row with an empty email; the suite covers exactly this axis for `role` and leaves the identical pattern on `email` and `name` uncovered, which reads as a decision that was never made.
F0198	S	6	2	Major	`test/import/parse.test.ts` — `it("defaults an unknown role to member")`; `src/import/pars	the role allowlist's deny fixture is far from the boundary, so the test passes on the loosest implementation	The only deny fixture is `superuser`, which no one-step loosening of `ALLOWED_ROLES.includes(role)` would admit, so the test passes against every implementation the code might drift into; the inputs actually adjacent to the implemented boundary — `"Admin"`, `"ADMIN"`, `"adminx"` — are untested, and the same function pr
